left,right,label,score
"hans-peter kriegel , stefan berchtold","peter m. g. apers , mark w. w. vermeer",0.0,2.2375191332685418e-10
david b. lomet,"carol small , alexandra poulovassilis",0.0,0.003705903484714381
"boris motik , alexander maedche , ljiljana stojanovic",michael j. franklin,0.0,2.4254598439021847e-11
sunita sarawagi,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",0.0,2.443450875824806e-05
"leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton",asuman dogac,0.0,2.516424116338444e-10
"mitch cherniack , stanley b. zdonik","laks v. s. lakshmanan , frédéric gingras",1.0,0.9673481460671214
"luis gravano , anthony tomasic , hector garcia-molina",karl aberer,0.0,0.9850317684375384
"i-min a. chen , dennis mcleod , richard hull","yanlei diao , hao zhang , peter m. fischer , michael j. franklin , mehmet altinel",0.0,8.317633457205781e-06
rafael alonso,keishi tajima,0.0,8.644251008800197e-06
"paolo ciaccia , florian waas , ilaria bartolini","lyman do , pamela drew , prabhu ram",0.0,1.4113891085329363e-05
"david b. lomet , jim gray , zarka cvetanovic , chris nyberg , tom barclay","kyu-young whang , gunter schlageter , amr el abbadi",0.0,1.0018733940774965e-07
"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer","kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",0.0,3.275342001277262e-10
viswanathan krishnamurthy,"jennifer widom , shivnath babu",0.0,6.629482953025898e-06
"michael stonebraker , sunita sarawagi","zhiyuan chen , flip korn , johannes gehrke",0.0,6.179978183958969e-06
"yuan gao , theodore johnson , charles d. cranor , vladislav shkapenyuk , oliver spatscheck",jim kleewein,0.0,5.356844462187106e-06
"hongjun lu , huan liu , rudy setiono","masaru kitsuregawa , takahiko shintani",0.0,0.019044434707978636
"guido moerkotte , jens claußen , klaus peithner , alfons kemper",alberto o. mendelzon,0.0,3.531964924988234e-10
"david konopnicki , oded shmueli",radek vingralek,0.0,1.418562837524433e-10
"sangyong hwang , kihong kim , sang kyun cha , keunjoo kwon","eugene j. shekita , david e. simmen , timothy malkemus",1.0,0.9822083001175836
"yannis theodoridis , alexandros nanopoulos , yannis manolopoulos","shiby thomas , rakesh agrawal , sunita sarawagi",0.0,0.009957526964623698
"david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman","berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",0.0,1.4755579745835575e-05
carsten blecken,"surajit chaudhuri , sanjay agrawal , vivek r. narasayya",0.0,0.0004068288359363664
carrie ballinger,"jeffrey xu yu , weifa liang , maria e. orlowska",0.0,1.1189944470558889e-09
karl aberer,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",1.0,0.9294350759151386
avigdor gal,"daniele nardi , maurizio lenzerini , stefano trisolini",0.0,5.648786359979113e-06
"yannis e. ioannidis , minos n. garofalakis , banu özden","wes cowley , dimitris plexousakis",0.0,3.24976375392142e-10
"shashi k. gadia , christian s. jensen , patrick j. hayes , ramez elmasri , sushil jajodia , james clifford","edward y. chang , chen li",0.0,6.32719360805458e-06
richard t. snodgrass,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",0.0,5.226822048678508e-05
david vaskevitch,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",0.0,3.4156899559693924e-10
"benjamin nguyen , iraklis varlamis , maria halkidi , michalis vazirgiannis","arunprasad p. marathe , kenneth salem",0.0,7.757790876924448e-10
"jörg sander , jianjun zhou",paul cotton,0.0,7.515064232707991e-10
rafael alonso,"julia e. hodges , shekar ramanathan",0.0,0.006035916775681791
vijay v. raghavan,larry ellison,0.0,0.668164236575292
"hector garcia-molina , luis gravano , anthony tomasic","lionel brunie , harald kosch",0.0,1.7621135257090483e-05
"ratko orlandic , craig swietlik , jack lukaszuk","mary f. fernandez , peter buneman , dan suciu",0.0,5.92523112000105e-10
"alfons kemper , ehud gudes , natalija krivokapic","thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos",0.0,6.938785798396221e-06
"jun gao , jian pei , tengjiao wang , shiwei tang , yuqing wu , dongqing yang","anil kumar , vassilis j. tsotras",0.0,9.938382957502924e-06
"michele missikoff , anna formica , hans dietmar gröger",josé a. blakeley,0.0,1.904755601496718e-06
"yasushi kiyoki , takanari hayama , takashi kitagawa","zhiyuan chen , flip korn , johannes gehrke",0.0,2.1168586393931597e-10
"jochen doppelhammer , donald kossmann , thomas höppler , alfons kemper","timothy j. norman , nicholas r. jennings , peyman faratin",0.0,4.6921321188880185e-06
"kyu-young whang , il-yeol song , young-koo lee , jong-hak lee","venky harinarayan , dallan quass , ashish gupta",0.0,1.2229065426175736e-05
"jun gao , jian pei , tengjiao wang , shiwei tang , yuqing wu , dongqing yang","michael d. soo , richard t. snodgrass , michael h. böhlen",0.0,6.73776055224895e-06
"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross","till westmann , sven helmer , guido moerkotte , donald kossmann",0.0,2.7226282831362874e-06
"mark klein , abraham bernstein , chrysanthos dellarocas","tak w. yan , hector garcia-molina",1.0,0.9159710662751704
"frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles","david maier , leonidas fegaras",1.0,0.9877796654056108
"rakesh agrawal , jerry kiernan","s. muthukrishnan , h. v. jagadish , nick koudas",0.0,5.0198045421464515e-06
michael a. olson,"konrad schwarz , eva kühn , thomas tschernko",0.0,1.049133544579851e-06
"stanley m. t. yau , antonio si , dennis mcleod , hong va leong","yahiko kambayashi , koichi goto",1.0,0.989043638546283
"enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer","hector garcia-molina , luis gravano",0.0,2.752437204923151e-10
"kyuseok shim , sridhar ramaswamy , rajeev rastogi","cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",0.0,0.0016856136809171559
"terence critchlow , matthew coleman , david buttler , wei han , daniel rocco , li xiong , ling liu , calton pu , renato fileto","rajeev motwani , serge abiteboul , svetlozar nestorov",0.0,3.009819396130511e-10
"jens-peter dittrich , peter widmayer , david scot taylor , bernhard seeger","brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",0.0,3.4455263200178636e-06
charu c. aggarwal,"mikael berndtsson , jörgen hansson",1.0,0.9507783093139951
m. tamer özsu,"surajit chaudhuri , kyuseok shim",0.0,1.8622911836082198e-05
won kim,nam huyn,0.0,0.0025149014017400184
"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi","h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",0.0,1.5702229391760284e-10
ling liu,"nikos mamoulis , dimitris papadias",1.0,0.9835976386697804
"leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton","kyu-young whang , gunter schlageter , amr el abbadi",0.0,0.0028052230924578256
"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian","jurgen annevelink , tak w. yan",1.0,0.9893106683622458
c. mohan,"alexandros biliris , euthimios panagos",0.0,1.2193922206482886e-05
vijay kumar,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",0.0,7.448387924707415e-06
"phillip b. gibbons , minos n. garofalakis","matthias jarke , jörg köller , thomas list",1.0,0.9491769954529489
"dennis shasha , jim gray , patrick e. oneil , pat helland","dinkar sitaram , asit dan",1.0,0.9720645040963175
"johannes gehrke , yong yao","matthias jarke , jörg köller , thomas list",0.0,4.1798049550688185e-06
"beng chin ooi , dimitris papadias , kian-lee tan , wee siong ng , panos kalnis","manfred a. jeusfeld , hans-joachim lenz , panos vassiliadis , martin staudt",0.0,5.633018572046398e-10
gary hallmark,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",0.0,6.665121510972397e-06
paul brown,ralf hartmut güting,0.0,0.06662568371684631
"ioana burcea , milenko petrovic , hans-arno jacobsen","hans-peter kriegel , stefan berchtold , daniel a. keim",0.0,0.001007289786110424
joseph fong,"claude delobel , sophie cluet , sihem amer-yahia",0.0,0.0030453185154635503
"carmem s. hara , susan b. davidson , yi chen , yifeng zheng","yannis e. ioannidis , minos n. garofalakis",0.0,0.00019839953143129872
"bernhard seeger , jens-peter dittrich , jochen van den bercken","naci ishakbeyoglu , z. meral özsoyoglu",0.0,5.1541152415804e-06
"melissa truong , louis burger , william j. mckenna , chi hoang",pedro celis,1.0,0.9837304517176702
"mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan",m. tamer özsu,0.0,4.552050578813795e-09
"rajeev motwani , serge abiteboul , svetlozar nestorov","s. sudarshan , divesh srivastava , raghu ramakrishnan , jeffrey f. naughton",0.0,6.848158021938194e-06
"marcelo arenas , vasiliki kantere , renée j. miller , anastasios kementsietsidis , john mylopoulos , iluju kiringa","cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",0.0,4.435595467218001e-06
"michael stonebraker , sunita sarawagi","jeffrey f. naughton , stratis viglas",1.0,0.9796057554330396
"edward maros , darrel j. van buer , marjorie templeton , herbert henley","divesh srivastava , s. sudarshan , kenneth a. ross",0.0,6.55402922952773e-06
"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki","martin staudt , matthias jarke",0.0,4.743726877818265e-05
"andrew eisenberg , jim melton","kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",0.0,0.011972803028511936
"haixun wang , chang luo , carlo zaniolo","wolfgang klas , frank moser , achim kraiss",1.0,0.9920624538802726
"nick roussopoulos , christos faloutsos , timos k. sellis","marianne winslett , kenneth smith , xiaolei qian",0.0,4.2439337825980545e-06
"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian","julia e. hodges , shekar ramanathan",0.0,5.1431690438860996e-06
"ioana manolescu , gianni costa , andrei arion , andrea pugliese , angela bonifati , sandra daguanno","zhao-hui tang , georges gardarin , jean-robert gruser",0.0,2.706539039416487e-10
"philip a. bernstein , erhard rahm , sergey melnik","israel ben-shaul , benny reich",0.0,4.916002065003334e-10
"windsor w. hsu , alan jay smith , honesty c. young","oded shmueli , jennifer widom",1.0,0.44696123088490225
"charu c. aggarwal , philip s. yu","walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",0.0,6.421467068980814e-10
"atsushi ohori , peter buneman","gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",0.0,7.542106900160015e-06
"jens-peter dittrich , peter widmayer , david scot taylor , bernhard seeger",dan suciu,1.0,0.9862944864670494
"amélie marian , jérôme siméon","rajeev rastogi , minos n. garofalakis , chee yong chan",0.0,1.7114439479030285e-09
"peter sawyer , awais rashid",michael h. böhlen,0.0,0.004175091486268466
c. mohan,"andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos",0.0,1.3719436514586774e-10
"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",michael l. brodie,0.0,0.5516741763530619
"juan loaiza , ashok joshi , tirthankar lahiri , william bridge","alberto o. mendelzon , paolo atzeni",0.0,6.527311799376564e-10
"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner","andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",0.0,1.4310256515499685e-10
"robert j. glushko , bart meltzer","dan suciu , hartmut liefke",0.0,1.6617934882374254e-05
"ming-chien shan , fabio casati",philip a. bernstein,0.0,3.0016615757500786e-06
"yannis theodoridis , alexandros nanopoulos , yannis manolopoulos","robert fenk , rudolf bayer , volker markl , martin zirkel , frank ramsak , klaus elhardt",0.0,1.3166693188077805e-09
"wen-syan li , chris clifton","yannis papakonstantinou , joachim hammer , jennifer widom , jeffrey d. ullman , hector garcia-molina , kelly ireland",0.0,1.1240454816520241e-05
paradise team,"venkatesh ganti , raghu ramakrishnan , mong-li lee",0.0,7.917685376026248e-06
michael a. olson,"rakesh agrawal , jerry kiernan",0.0,9.625900534388513e-11
"soumen chakrabarti , byron dom , sunita sarawagi","mitch cherniack , kenneth a. ross , gottfried vossen",0.0,1.041389865778636e-07
christoph bussler,"sanjeev khanna , michael greenwald",1.0,0.9858137764086513
"d. wildfogel , ramana yerneni","xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel",0.0,0.004391121547771135
"daniela florescu , helena galhardas , dennis shasha , eric simon","timothy griffin , richard hull",0.0,2.169926437645012e-10
"hanan samet , erik g. hoel",richard t. snodgrass,0.0,8.171290320555607e-08
"philip a. bernstein , erhard rahm","ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",0.0,6.358369054443173e-10
"sirish chandrasekaran , michael j. franklin","sang hyuk son , rasikan david , bhavani m. thuraisingham",0.0,4.384778503791239e-05
"thomas j. e. schwarz , witold litwin","david j. dewitt , manish mehta",0.0,7.06375551975881e-06
?,"sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",0.0,2.6958285723594397e-10
egbert-jan sol,"soumen chakrabarti , byron dom , sunita sarawagi",1.0,0.9904176311416812
"gottfried vossen , jens lechtenbörger , dominique laurent , nicolas spyratos","mikael berndtsson , jörgen hansson",0.0,3.700932540540239e-05
ronald g. ross,"daphne koller , lise getoor , benjamin taskar",0.0,1.9554316039623602e-10
"yannis theodoridis , dieter pfoser , christian s. jensen","meikel pöss , chris floyd",0.0,6.710247213689512e-06
"andreas grünhagen , steffen rost , donald kossmann , daniela florescu","piotr indyk , sudipto guha , nitin thaper , nick koudas",0.0,1.542824208706725e-05
"weiye zhang , per-åke larson","james frew , jeff dozier",0.0,3.0580406618074897e-10
"fenia zioga , peter triantafillou , stavros christodoulakis","luis gravano , nicolas bruno , surajit chaudhuri",1.0,0.9899484423050767
"witold litwin , marie-anne neimat , donovan a. schneider","walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",0.0,1.0458495721145308e-05
z. meral özsoyoglu,"zhao-hui tang , jean-robert gruser , georges gardarin",0.0,3.5205293919509973e-06
"hanan samet , erik g. hoel","christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",0.0,0.011004756489111325
"albertas caplinskas , johann eder , olegas vasilecas","marcin skubiszewski , patrick valduriez",0.0,0.004495015255779679
"pin-kwang eng , kian-lee tan , beng chin ooi","kenneth a. ross , jun rao",1.0,0.9835216861373954
"reinhard pichler , georg gottlob , christoph koch",narendra mohan,0.0,1.6463464009325088e-10
"v. s. subrahmanian , eric lemar , k. selçuk candan","christian a. lang , ambuj k. singh",1.0,0.9860111690090353
"edward sciore , michael siegel , arnon rosenthal","dave birdsall , hedieh yaghmai , harry leslie , rohit jain",1.0,0.9904903232303819
"shu-yao chien , carlo zaniolo , vassilis j. tsotras",karl aberer,0.0,0.07853502920851181
"val tannen , arnaud sahuguet , alin deutsch , lucian popa","claudia bauzer medeiros , fatima pires",1.0,0.9842523735381606
soumen chakrabarti,"julia e. hodges , shekar ramanathan",0.0,0.0052669362560769355
xiaolei qian,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",0.0,1.2231251364843852e-05
"david konopnicki , oded shmueli","david j. dewitt , manish mehta",0.0,0.00195412042841442
"sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers","sang hyuk son , rasikan david , bhavani m. thuraisingham",0.0,0.013123006015271622
"philip a. bernstein , erhard rahm","manuel rodriguez-martinez , nick roussopoulos",0.0,0.012568855245737753
joachim hammer,"lyman do , prabhu ram , pamela drew",1.0,0.9829416963542669
"richard hull , mohammed rupawalla , michael doherty",prabhakar raghavan,0.0,1.3671857713033776e-10
"christian böhm , hans-peter kriegel , stefan berchtold","binto george , jayant r. haritsa",0.0,8.157855784472829e-06
"susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan","paolo ciaccia , pavel zezula , marco patella",0.0,9.33301852606342e-06
torsten grust,"donald kossmann , frank ramsak , steffen rost",0.0,7.450385830653366e-06
"luis gravano , nicolas bruno , surajit chaudhuri","surajit chaudhuri , kyuseok shim",0.0,5.318171608780865e-10
"michalis vazirgiannis , yannis batistakis , maria halkidi","maria luisa sapino , sibel adali , v. s. subrahmanian",0.0,8.394652792156058e-05
"joseph m. hellerstein , jeffrey f. naughton",anant jhingran,0.0,3.227687087627061e-10
"alain pirotte , esteban zimányi , tatiana yakusheva , david massart","tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",0.0,8.893988470898249e-06
"edward l. wimmers , rakesh agrawal","sridhar ramaswamy , sameer mahajan , abraham silberschatz",0.0,1.2539077259362324e-05
"yanlei diao , hao zhang , peter m. fischer , michael j. franklin , mehmet altinel","gautam bhargava , balakrishna r. iyer , piyush goel",0.0,1.5032774369239824e-05
"kaizhong zhang , jason tsong-li wang , bruce a. shapiro , thomas g. marr , gung-wei chirn , dennis shasha","carol small , alexandra poulovassilis",0.0,8.170662757824134e-06
"wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan","manish mehta , david j. dewitt",0.0,2.1394334472051322e-05
"yirong xu , ramakrishnan srikant , rakesh agrawal","paolo ciaccia , pavel zezula , marco patella",0.0,0.00741252132780676
"binto george , jayant r. haritsa","m. tamer özsu , kaladhar voruganti , ronald c. unrau",0.0,4.030271473005172e-06
"dennis mcleod , goksel aslan","gale martin , ray shea , tomasz ksiezyk , roberto j. bayardo jr. , marian h. nodine , william bohrer , vipul kashyap , c. unnikrishnan , richard s. brice , mosfeq rashid , amy unruh , abdelsalam helal , andrzej cichocki , marek rusinkiewicz , darrell woelk , jerry fowler",0.0,7.420726528311781e-06
gerhard weikum,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",1.0,0.9904712078595259
"dennis shasha , philippe bonnet",john l. schnase,0.0,0.005477055354183529
"gang zhou , richard hull","raghu ramakrishnan , miron livny , praveen seshadri",0.0,7.749321127567659e-10
"andreas müller , marco pötke , thomas seidl , hans-peter kriegel","svein-olaf hvasshovd , svein erik bratsberg , øystein torbjørnsen",0.0,2.572075117431107e-05
"nandit soparkar , krithi ramamritham","timothy j. norman , nicholas r. jennings , peyman faratin",1.0,0.9473568976366601
"ben shneiderman , richard beigel , egemen tanin","brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",0.0,0.004627575843606573
steven j. derose,"yildiray kabak , gokce laleci , sait pektas , serkan toprak , yusuf tambag , gokhan kurt , asuman dogac , pinar pembecioglu",1.0,0.9894576953642049
"jian pei , guozhu dong , ke wang , jiawei han , jianyong wang",luca cardelli,0.0,1.7445433722483342e-10
narendra mohan,"michael h. böhlen , christian s. jensen , michalis vazirgiannis , nikos a. lorentzos , markus schneider , ralf hartmut güting , martin erwig",0.0,0.025330455055114658
"rachel pottinger , alon y. levy","claudio sartori , sonia bergamaschi , domenico beneventano",0.0,4.889283305565976e-10
jennifer widom,"gennady antoshenkov , mohamed ziauddin",0.0,9.657060262324662e-06
"carl medsker , margaret christensen , il-yeol song","betty salzberg , chendong zou",1.0,0.9846698690576402
"edward maros , darrel j. van buer , marjorie templeton , herbert henley","vasilis vassalos , yannis papakonstantinou",0.0,1.7993069247379016e-05
