left,right,label,score
"eric simon , angelika kotz dittrich",richard t. snodgrass,0.0,0.5421942145003559
"sophie cluet , michel scholl , serge abiteboul , vassilis christophides","arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",0.0,0.0008978311536884418
"jussi myllymaki , shilpa lawande , donko donjerkovic , raghu ramakrishnan , guangshun chen , kevin s. beyer , miron livny , r. kent wenger","donovan a. schneider , marie-anne neimat , witold litwin",1.0,0.9129535319427261
"demet aksoy , mehmet altinel , stanley b. zdonik , thomas baby , william shapiro , michael j. franklin","mathias weske , gottfried vossen",0.0,0.013476049656933931
"ning an , siva ravada , kothuri venkata ravi kanth","c. mohan , inderpal narang",1.0,0.9114933518548505
"rajeev motwani , serge abiteboul , svetlozar nestorov",sergio greco,1.0,0.9115927762454201
"alexander hinneburg , daniel a. keim","ulrich güntzer , werner kießling , wolf-tilo balke",0.0,0.000483812321069349
"rafael alonso , yuh-lin chang , v. s. mani , liviu iftode","v. tucakov , raymond t. ng , edwin m. knorr",0.0,0.0007375436390936882
"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan","amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",1.0,0.9146278083911111
per-åke larson,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",0.0,0.011186879406722968
curtis e. dyreson,"andrew eisenberg , jim melton",1.0,0.9115961130279953
"philip a. bernstein , erhard rahm","joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",0.0,0.0031776390514740484
m. tamer özsu,"charu c. aggarwal , philip s. yu",0.0,0.004089645022775945
"sunil prabhakar , radu sion , mikhail j. atallah",joseph fong,1.0,0.9114938837655274
"martin theobald , sergej sizov , jens graupmann","mike p. papazoglou , bernd j. krämer",0.0,0.0012597155702091642
"louiqa raschid , laura bright","peter m. g. apers , stefano ceri , richard t. snodgrass",0.0,0.30646561360842633
paradise team,"jeffrey f. naughton , stratis viglas",0.0,0.0028985937376399414
"alexei p. stolboushkin , michael a. taitslin","christian s. jensen , kristian torp , richard t. snodgrass",0.0,0.003291755043108617
karl aberer,"guozhu dong , jian pei , jiawei han , ke wang",0.0,0.0004088818850614817
"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes","michael eitan , valerie gregg , carlo batini , d. b. phatak , yeha el atfi , krithi ramamritham",1.0,0.9167217426667104
"terence critchlow , matthew coleman , david buttler , wei han , daniel rocco , li xiong , ling liu , calton pu , renato fileto",luca cardelli,0.0,0.11331361589546017
rafael alonso,"per-åke larson , jingren zhou , jonathan goldstein",1.0,0.9119713192627541
"dennis shasha , philippe bonnet",özgür ulusoy,0.0,0.0043407012954761355
"anthony tomasic , eric simon",bruce e. martin,1.0,0.9115699429897333
"laurent mignet , serge abiteboul , tova milo , adi eyal , bernd amann , sophie cluet","henry f. korth , jerry baulier , abraham silberschatz , stephen blott",0.0,0.0022731592458232527
"claude delobel , sophie cluet , sihem amer-yahia",anant jhingran,1.0,0.9114921828974132
"karl aberer , xiaoya yang , klemens böhm , erich j. neuhold","malcolm p. atkinson , ronald morrison",0.0,0.007273204491562983
"hector garcia-molina , sergey brin , james davis","xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel",0.0,0.002752065403514314
"steffen staab , rudi studer , york sure",donald d. chamberlin,0.0,0.006076517940157813
"jiawei han , liangyou chen , jian pei , ying lu , yaqin liao , hasan m. jamil","ioana manolescu , donald kossmann , daniela florescu",0.0,0.0010325393520641947
"stefano ceri , stefano paraboschi , angela bonifati","ilker durusoy , cetin ozkan , mehmet altinel , asuman dogac",0.0,0.001397247941688184
michael j. franklin,ming-chuan wu,0.0,0.001228879002903016
"peter j. barclay , kenneth j. mitchell , jessie b. kennedy","roberta cochrane , hamid pirahesh , nelson mendonça mattos",0.0,0.0005931620070313348
"s. muthukrishnan , flip korn","king-ip lin , harpreet s. sawhney , rakesh agrawal , kyuseok shim",0.0,0.004569180981679148
kjetil nørvåg,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",0.0,0.0009336020458694475
richard t. snodgrass,"julia e. hodges , shekar ramanathan",0.0,0.001676348322680732
"alexander aiken , daniel shawcross wilkerson , saul schleimer","young-gook ra , viviane crestana-taube , matthew c. jones , elke a. rundensteiner , pedro josé marrón , harumi a. kuno",0.0,0.007304954978465385
"vivek r. narasayya , sanjay agrawal , surajit chaudhuri","ada wai-chee fu , man hon wong , chan man kuok",0.0,0.0010520633365890908
gary hallmark,"zhao-hui tang , fei sha , georges gardarin",0.0,0.027496616868793452
xiaolei qian,"eric simon , esther pacitti",0.0,0.01091875785442277
asuman dogac,"suresha , kaushik dutta , krithi ramamritham , anindya datta , helen m. thomas , debra e. vandermeer",1.0,0.9152198299960457
"jian pei , guozhu dong , ke wang , jiawei han , jianyong wang","rajeev motwani , serge abiteboul , svetlozar nestorov",0.0,0.002175607406564651
"hakan hacigümüs , chen li , sharad mehrotra , balakrishna r. iyer","shivakumar venkataraman , subbu n. subramanian",1.0,0.8816818482819677
"hans-peter kriegel , stefan berchtold","peter m. g. apers , mark w. w. vermeer",0.0,0.001312639209360481
david b. lomet,"carol small , alexandra poulovassilis",0.0,0.0017477581419926048
"boris motik , alexander maedche , ljiljana stojanovic",michael j. franklin,0.0,0.05841210579533167
sunita sarawagi,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",0.0,0.057699618755177866
"leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton",asuman dogac,0.0,0.008105776994827394
"mitch cherniack , stanley b. zdonik","laks v. s. lakshmanan , frédéric gingras",1.0,0.9088743201255459
"luis gravano , anthony tomasic , hector garcia-molina",karl aberer,0.0,0.911490463255727
"i-min a. chen , dennis mcleod , richard hull","yanlei diao , hao zhang , peter m. fischer , michael j. franklin , mehmet altinel",0.0,0.0011945835726009978
rafael alonso,keishi tajima,0.0,0.003134019318285869
"paolo ciaccia , florian waas , ilaria bartolini","lyman do , pamela drew , prabhu ram",0.0,0.014338003714729182
"david b. lomet , jim gray , zarka cvetanovic , chris nyberg , tom barclay","kyu-young whang , gunter schlageter , amr el abbadi",0.0,0.5288279932255934
"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer","kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",0.0,0.0006942642425729711
viswanathan krishnamurthy,"jennifer widom , shivnath babu",0.0,0.00448082871229593
"michael stonebraker , sunita sarawagi","zhiyuan chen , flip korn , johannes gehrke",0.0,0.0010274713203594205
"yuan gao , theodore johnson , charles d. cranor , vladislav shkapenyuk , oliver spatscheck",jim kleewein,0.0,0.0013631782164782661
"hongjun lu , huan liu , rudy setiono","masaru kitsuregawa , takahiko shintani",0.0,0.008295202778120046
"guido moerkotte , jens claußen , klaus peithner , alfons kemper",alberto o. mendelzon,0.0,0.010887164733719736
"david konopnicki , oded shmueli",radek vingralek,0.0,0.007952814480014088
"sangyong hwang , kihong kim , sang kyun cha , keunjoo kwon","eugene j. shekita , david e. simmen , timothy malkemus",1.0,0.9148359370990906
"yannis theodoridis , alexandros nanopoulos , yannis manolopoulos","shiby thomas , rakesh agrawal , sunita sarawagi",0.0,0.004450393537806154
"david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman","berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",0.0,0.0020470162658788194
carsten blecken,"surajit chaudhuri , sanjay agrawal , vivek r. narasayya",0.0,0.005398908077227172
carrie ballinger,"jeffrey xu yu , weifa liang , maria e. orlowska",0.0,0.0008776482365212183
karl aberer,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",1.0,0.9083274592014476
avigdor gal,"daniele nardi , maurizio lenzerini , stefano trisolini",0.0,0.0010590494432615148
"yannis e. ioannidis , minos n. garofalakis , banu özden","wes cowley , dimitris plexousakis",0.0,0.0006894803367768625
"shashi k. gadia , christian s. jensen , patrick j. hayes , ramez elmasri , sushil jajodia , james clifford","edward y. chang , chen li",0.0,0.005793086491276675
richard t. snodgrass,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",0.0,0.005673594778588751
david vaskevitch,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",0.0,0.00077209922657278
"benjamin nguyen , iraklis varlamis , maria halkidi , michalis vazirgiannis","arunprasad p. marathe , kenneth salem",0.0,0.0005174211087570161
"jörg sander , jianjun zhou",paul cotton,0.0,0.011650261842395841
rafael alonso,"julia e. hodges , shekar ramanathan",0.0,0.004768227794024303
vijay v. raghavan,larry ellison,0.0,0.8958869862892082
"hector garcia-molina , luis gravano , anthony tomasic","lionel brunie , harald kosch",0.0,0.00164675498207627
"ratko orlandic , craig swietlik , jack lukaszuk","mary f. fernandez , peter buneman , dan suciu",0.0,0.0032662760096383104
"alfons kemper , ehud gudes , natalija krivokapic","thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos",0.0,0.045100476776217036
"jun gao , jian pei , tengjiao wang , shiwei tang , yuqing wu , dongqing yang","anil kumar , vassilis j. tsotras",0.0,0.0019405024442231864
"michele missikoff , anna formica , hans dietmar gröger",josé a. blakeley,0.0,0.0058406478449164415
"yasushi kiyoki , takanari hayama , takashi kitagawa","zhiyuan chen , flip korn , johannes gehrke",0.0,0.000761192321899531
"jochen doppelhammer , donald kossmann , thomas höppler , alfons kemper","timothy j. norman , nicholas r. jennings , peyman faratin",0.0,0.0009227944833414669
"kyu-young whang , il-yeol song , young-koo lee , jong-hak lee","venky harinarayan , dallan quass , ashish gupta",0.0,0.0015039115890318644
"jun gao , jian pei , tengjiao wang , shiwei tang , yuqing wu , dongqing yang","michael d. soo , richard t. snodgrass , michael h. böhlen",0.0,0.0018966436016189382
"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross","till westmann , sven helmer , guido moerkotte , donald kossmann",0.0,0.0010230250122358828
"mark klein , abraham bernstein , chrysanthos dellarocas","tak w. yan , hector garcia-molina",1.0,0.9102051505939843
"frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles","david maier , leonidas fegaras",1.0,0.914146481665513
"rakesh agrawal , jerry kiernan","s. muthukrishnan , h. v. jagadish , nick koudas",0.0,0.004954320949394144
michael a. olson,"konrad schwarz , eva kühn , thomas tschernko",0.0,0.0014313434939873452
"stanley m. t. yau , antonio si , dennis mcleod , hong va leong","yahiko kambayashi , koichi goto",1.0,0.9144029644315593
"enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer","hector garcia-molina , luis gravano",0.0,0.0010273836717920462
"kyuseok shim , sridhar ramaswamy , rajeev rastogi","cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",0.0,0.023652533167994573
"terence critchlow , matthew coleman , david buttler , wei han , daniel rocco , li xiong , ling liu , calton pu , renato fileto","rajeev motwani , serge abiteboul , svetlozar nestorov",0.0,0.006555349092804291
"jens-peter dittrich , peter widmayer , david scot taylor , bernhard seeger","brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",0.0,0.007695820842194989
charu c. aggarwal,"mikael berndtsson , jörgen hansson",1.0,0.9112651056116633
m. tamer özsu,"surajit chaudhuri , kyuseok shim",0.0,0.007152014872832665
won kim,nam huyn,0.0,0.0025676776613001097
"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi","h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",0.0,0.0004953864763972894
ling liu,"nikos mamoulis , dimitris papadias",1.0,0.9114399527091652
"leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton","kyu-young whang , gunter schlageter , amr el abbadi",0.0,0.816340319538324
"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian","jurgen annevelink , tak w. yan",1.0,0.913962593632103
c. mohan,"alexandros biliris , euthimios panagos",0.0,0.0013066094031714559
vijay kumar,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",0.0,0.00430208295484466
"phillip b. gibbons , minos n. garofalakis","matthias jarke , jörg köller , thomas list",1.0,0.9103734268582033
"dennis shasha , jim gray , patrick e. oneil , pat helland","dinkar sitaram , asit dan",1.0,0.8798278138674647
"johannes gehrke , yong yao","matthias jarke , jörg köller , thomas list",0.0,0.0009897747007437396
"beng chin ooi , dimitris papadias , kian-lee tan , wee siong ng , panos kalnis","manfred a. jeusfeld , hans-joachim lenz , panos vassiliadis , martin staudt",0.0,0.00516308899407567
gary hallmark,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",0.0,0.011140793698792197
paul brown,ralf hartmut güting,0.0,0.013377859064296439
"ioana burcea , milenko petrovic , hans-arno jacobsen","hans-peter kriegel , stefan berchtold , daniel a. keim",0.0,0.6692465375448214
joseph fong,"claude delobel , sophie cluet , sihem amer-yahia",0.0,0.0030953722015824377
"carmem s. hara , susan b. davidson , yi chen , yifeng zheng","yannis e. ioannidis , minos n. garofalakis",0.0,0.0010758765067722688
"bernhard seeger , jens-peter dittrich , jochen van den bercken","naci ishakbeyoglu , z. meral özsoyoglu",0.0,0.00296726556762639
"melissa truong , louis burger , william j. mckenna , chi hoang",pedro celis,1.0,0.9115686316395941
"mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan",m. tamer özsu,0.0,0.002359060805677297
"rajeev motwani , serge abiteboul , svetlozar nestorov","s. sudarshan , divesh srivastava , raghu ramakrishnan , jeffrey f. naughton",0.0,0.026250138945607147
"marcelo arenas , vasiliki kantere , renée j. miller , anastasios kementsietsidis , john mylopoulos , iluju kiringa","cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",0.0,0.008910515384727565
"michael stonebraker , sunita sarawagi","jeffrey f. naughton , stratis viglas",1.0,0.9117700738964984
"edward maros , darrel j. van buer , marjorie templeton , herbert henley","divesh srivastava , s. sudarshan , kenneth a. ross",0.0,0.0038256043952481153
"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki","martin staudt , matthias jarke",0.0,0.007398591054305626
"andrew eisenberg , jim melton","kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",0.0,0.8297735344332217
"haixun wang , chang luo , carlo zaniolo","wolfgang klas , frank moser , achim kraiss",1.0,0.9159501294629796
"nick roussopoulos , christos faloutsos , timos k. sellis","marianne winslett , kenneth smith , xiaolei qian",0.0,0.002393331080970709
"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian","julia e. hodges , shekar ramanathan",0.0,0.004864335782696326
"ioana manolescu , gianni costa , andrei arion , andrea pugliese , angela bonifati , sandra daguanno","zhao-hui tang , georges gardarin , jean-robert gruser",0.0,0.0007133707123131765
"philip a. bernstein , erhard rahm , sergey melnik","israel ben-shaul , benny reich",0.0,0.00041478460402318994
"windsor w. hsu , alan jay smith , honesty c. young","oded shmueli , jennifer widom",1.0,0.019248812215803986
"charu c. aggarwal , philip s. yu","walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",0.0,0.0012460159160364046
"atsushi ohori , peter buneman","gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",0.0,0.001036728531840262
"jens-peter dittrich , peter widmayer , david scot taylor , bernhard seeger",dan suciu,1.0,0.9116047976021485
"amélie marian , jérôme siméon","rajeev rastogi , minos n. garofalakis , chee yong chan",0.0,0.0007061517657912462
"peter sawyer , awais rashid",michael h. böhlen,0.0,0.0050309619348103555
c. mohan,"andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos",0.0,0.014557860881757655
"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",michael l. brodie,0.0,0.8545642063300367
"juan loaiza , ashok joshi , tirthankar lahiri , william bridge","alberto o. mendelzon , paolo atzeni",0.0,0.0004835658426816801
"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner","andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",0.0,0.0011365196419275121
"robert j. glushko , bart meltzer","dan suciu , hartmut liefke",0.0,0.015192493112742018
"ming-chien shan , fabio casati",philip a. bernstein,0.0,0.0058753304976590145
"yannis theodoridis , alexandros nanopoulos , yannis manolopoulos","robert fenk , rudolf bayer , volker markl , martin zirkel , frank ramsak , klaus elhardt",0.0,0.0060490013277192485
"wen-syan li , chris clifton","yannis papakonstantinou , joachim hammer , jennifer widom , jeffrey d. ullman , hector garcia-molina , kelly ireland",0.0,0.007037848830400211
paradise team,"venkatesh ganti , raghu ramakrishnan , mong-li lee",0.0,0.001767225908236551
michael a. olson,"rakesh agrawal , jerry kiernan",0.0,0.0005867306131164329
"soumen chakrabarti , byron dom , sunita sarawagi","mitch cherniack , kenneth a. ross , gottfried vossen",0.0,0.5291513442903549
christoph bussler,"sanjeev khanna , michael greenwald",1.0,0.913848645223544
"d. wildfogel , ramana yerneni","xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel",0.0,0.0018745447409848973
"daniela florescu , helena galhardas , dennis shasha , eric simon","timothy griffin , richard hull",0.0,0.0003884658833943711
"hanan samet , erik g. hoel",richard t. snodgrass,0.0,0.5604530800110449
"philip a. bernstein , erhard rahm","ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",0.0,0.00791993040343166
"sirish chandrasekaran , michael j. franklin","sang hyuk son , rasikan david , bhavani m. thuraisingham",0.0,0.0019716565588759694
"thomas j. e. schwarz , witold litwin","david j. dewitt , manish mehta",0.0,0.0019795304982935923
?,"sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",0.0,0.002635692554724558
egbert-jan sol,"soumen chakrabarti , byron dom , sunita sarawagi",1.0,0.9185029373865995
"gottfried vossen , jens lechtenbörger , dominique laurent , nicolas spyratos","mikael berndtsson , jörgen hansson",0.0,0.005763990428672167
ronald g. ross,"daphne koller , lise getoor , benjamin taskar",0.0,0.0007763684919271996
"yannis theodoridis , dieter pfoser , christian s. jensen","meikel pöss , chris floyd",0.0,0.0010431465519779991
"andreas grünhagen , steffen rost , donald kossmann , daniela florescu","piotr indyk , sudipto guha , nitin thaper , nick koudas",0.0,0.004118764807205503
"weiye zhang , per-åke larson","james frew , jeff dozier",0.0,0.0025188617322878296
"fenia zioga , peter triantafillou , stavros christodoulakis","luis gravano , nicolas bruno , surajit chaudhuri",1.0,0.9163075623153236
"witold litwin , marie-anne neimat , donovan a. schneider","walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",0.0,0.004129445567699649
z. meral özsoyoglu,"zhao-hui tang , jean-robert gruser , georges gardarin",0.0,0.005831754540144396
"hanan samet , erik g. hoel","christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",0.0,0.8388231138312651
"albertas caplinskas , johann eder , olegas vasilecas","marcin skubiszewski , patrick valduriez",0.0,0.003231680428599062
"pin-kwang eng , kian-lee tan , beng chin ooi","kenneth a. ross , jun rao",1.0,0.9130777454166192
"reinhard pichler , georg gottlob , christoph koch",narendra mohan,0.0,0.008079283852629175
"v. s. subrahmanian , eric lemar , k. selçuk candan","christian a. lang , ambuj k. singh",1.0,0.91160115515588
"edward sciore , michael siegel , arnon rosenthal","dave birdsall , hedieh yaghmai , harry leslie , rohit jain",1.0,0.9156123913171982
"shu-yao chien , carlo zaniolo , vassilis j. tsotras",karl aberer,0.0,0.8518290868701908
"val tannen , arnaud sahuguet , alin deutsch , lucian popa","claudia bauzer medeiros , fatima pires",1.0,0.9114813206242445
soumen chakrabarti,"julia e. hodges , shekar ramanathan",0.0,0.003228382546617826
xiaolei qian,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",0.0,0.0010643189735426396
"david konopnicki , oded shmueli","david j. dewitt , manish mehta",0.0,0.011000704316216888
"sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers","sang hyuk son , rasikan david , bhavani m. thuraisingham",0.0,0.0022812518497919753
"philip a. bernstein , erhard rahm","manuel rodriguez-martinez , nick roussopoulos",0.0,0.003949937487490469
joachim hammer,"lyman do , prabhu ram , pamela drew",1.0,0.911485638878132
"richard hull , mohammed rupawalla , michael doherty",prabhakar raghavan,0.0,0.0006606823567170286
"christian böhm , hans-peter kriegel , stefan berchtold","binto george , jayant r. haritsa",0.0,0.0017195160094642325
"susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan","paolo ciaccia , pavel zezula , marco patella",0.0,0.0010795685725047517
torsten grust,"donald kossmann , frank ramsak , steffen rost",0.0,0.0011918965368085223
"luis gravano , nicolas bruno , surajit chaudhuri","surajit chaudhuri , kyuseok shim",0.0,0.0018897977307654396
"michalis vazirgiannis , yannis batistakis , maria halkidi","maria luisa sapino , sibel adali , v. s. subrahmanian",0.0,0.03217991278719082
"joseph m. hellerstein , jeffrey f. naughton",anant jhingran,0.0,0.0003501356615533507
"alain pirotte , esteban zimányi , tatiana yakusheva , david massart","tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",0.0,0.0013443042509086668
"edward l. wimmers , rakesh agrawal","sridhar ramaswamy , sameer mahajan , abraham silberschatz",0.0,0.0010985066471071625
"yanlei diao , hao zhang , peter m. fischer , michael j. franklin , mehmet altinel","gautam bhargava , balakrishna r. iyer , piyush goel",0.0,0.0011784513088572458
"kaizhong zhang , jason tsong-li wang , bruce a. shapiro , thomas g. marr , gung-wei chirn , dennis shasha","carol small , alexandra poulovassilis",0.0,0.0012343636489557713
"wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan","manish mehta , david j. dewitt",0.0,0.001410431932708626
"yirong xu , ramakrishnan srikant , rakesh agrawal","paolo ciaccia , pavel zezula , marco patella",0.0,0.002232953002662921
"binto george , jayant r. haritsa","m. tamer özsu , kaladhar voruganti , ronald c. unrau",0.0,0.0009681401659099502
"dennis mcleod , goksel aslan","gale martin , ray shea , tomasz ksiezyk , roberto j. bayardo jr. , marian h. nodine , william bohrer , vipul kashyap , c. unnikrishnan , richard s. brice , mosfeq rashid , amy unruh , abdelsalam helal , andrzej cichocki , marek rusinkiewicz , darrell woelk , jerry fowler",0.0,0.03423711019794701
gerhard weikum,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",1.0,0.9195924294659208
"dennis shasha , philippe bonnet",john l. schnase,0.0,0.010486194148192938
"gang zhou , richard hull","raghu ramakrishnan , miron livny , praveen seshadri",0.0,0.000354658719420881
"andreas müller , marco pötke , thomas seidl , hans-peter kriegel","svein-olaf hvasshovd , svein erik bratsberg , øystein torbjørnsen",0.0,0.00825594348737407
"nandit soparkar , krithi ramamritham","timothy j. norman , nicholas r. jennings , peyman faratin",1.0,0.909599287600778
"ben shneiderman , richard beigel , egemen tanin","brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",0.0,0.002731307094015278
steven j. derose,"yildiray kabak , gokce laleci , sait pektas , serkan toprak , yusuf tambag , gokhan kurt , asuman dogac , pinar pembecioglu",1.0,0.9084648675854322
"jian pei , guozhu dong , ke wang , jiawei han , jianyong wang",luca cardelli,0.0,0.0007877813602546792
narendra mohan,"michael h. böhlen , christian s. jensen , michalis vazirgiannis , nikos a. lorentzos , markus schneider , ralf hartmut güting , martin erwig",0.0,0.007488240345923122
"rachel pottinger , alon y. levy","claudio sartori , sonia bergamaschi , domenico beneventano",0.0,0.0004722139756550518
jennifer widom,"gennady antoshenkov , mohamed ziauddin",0.0,0.0013167595363676586
"carl medsker , margaret christensen , il-yeol song","betty salzberg , chendong zou",1.0,0.8313626453260293
"edward maros , darrel j. van buer , marjorie templeton , herbert henley","vasilis vassalos , yannis papakonstantinou",0.0,0.0011311921351756249
"azer bestavros , spyridon braoudakis","vuk ercegovac , allison woodruff , michael stonebraker , mark lin , mybrid spalding , alexander aiken , chris olston , michael chu",1.0,0.9039464212849838
"philippe pucheral , christophe bobineau , luc bouganim , patrick valduriez , nicolas anciaux","thomas seidl , hans-peter kriegel",0.0,0.0016713381624579185
amit p. sheth,"omar boucelma , zoé lacroix",0.0,0.006645546171623288
"bruce bargmeyer , brad perry , jerry fowler , marian h. nodine","michael j. franklin , mehmet altinel",0.0,0.0019029356783233772
"zachary g. ives , qiong luo","shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",0.0,0.0026374988681523953
