left,right,label,score
,electronics - general,0.0,0.06535412747496343
,stationery & office machinery,0.0,0.06066044093400371
,electronics - general,0.0,0.03407034240815894
,mp3 accessories,0.0,0.15384993574450673
,electronics - general,0.0,0.02024210587320079
,electronics - general,0.0,0.14931408521669698
,printers,0.0,0.062290071056105276
,electronics - general,0.0,0.060618058645785
electronics - general,electronics - general,0.0,0.05942904630191887
,stationery & office machinery,0.0,0.059543659071762886
,electronics - general,0.0,0.060236089147878
,electronics - general,0.0,0.059975528455669926
,printers,0.0,0.02772796374360414
,electronics - general,0.0,0.007195732407892495
electronics - general,printers,0.0,0.036916140488597184
,mice,0.0,0.041169024785167124
,printers,0.0,0.04512454435873497
,hard drives,0.0,0.036787708439908993
,electronics - general,0.0,0.06131385293949353
,electronics - general,0.0,0.07064903997160736
electronics - general,hard drives,0.0,0.03044613099286468
,electronics - general,0.0,0.34815588041209744
,electronics - general,0.0,0.05485096252923812
,electronics - general,0.0,0.07639804942992365
,printers,0.0,0.05512573391651435
,electronics - general,0.0,0.06218593237063341
,photography - general,0.0,0.04474035615805264
,digital cameras,0.0,0.03904821020163786
,mice,0.0,0.04064620117455072
,digital cameras,1.0,0.15239701961244395
,electronics - general,0.0,0.054438841930856054
,electronics - general,0.0,0.03876373283495357
,electronics - general,0.0,0.057160958407597454
,electronics - general,0.0,0.033776193286134085
,monitors,1.0,0.9803818375233236
,stationery & office machinery,0.0,0.06304465039750425
,furniture,0.0,0.05704321627102342
,electronics - general,0.0,0.05742226857922024
,electronics - general,0.0,0.06753393536934826
,stationery & office machinery,0.0,0.06555932353904764
,car stereos,0.0,0.02185976182456779
,hard drives,0.0,0.02193758835680732
,usb drives,0.0,0.06897218198600047
usb drives,electronics - general,0.0,0.06044815286370816
,mp3 accessories,0.0,0.1232500180076414
,stationery & office machinery,0.0,0.050586278872524655
,electronics - general,0.0,0.128683309299972
,printers,0.0,0.060075365051622275
,usb drives,0.0,0.020815354267230187
,stationery & office machinery,0.0,0.05559547786437127
stationery & office machinery,printers,0.0,0.06449443882517499
,electronics - general,0.0,0.03885354791408567
electronics - general,stationery & office machinery,0.0,0.039929568488404746
,printers,0.0,0.04516142935592975
,memory,0.0,0.011142738850408276
,electronics - general,0.0,0.0571543907801119
,electronics - general,0.0,0.06130678272041237
,electronics - general,0.0,0.04442868812666892
,stationery & office machinery,0.0,0.06457514617246847
usb drives,electronics - general,0.0,0.07334211668753601
,prepaid wireless phones,1.0,0.12315857155263026
electronics - general,printers,0.0,0.04177559104449945
,electronics - general,1.0,0.9796113528011494
,electronics - general,0.0,0.05544333452192252
,computers,0.0,0.12626335614609613
,printers,0.0,0.04474528222376514
,electronics - general,0.0,0.06120549575284502
,printers,0.0,0.033618394245564134
,electronics - general,0.0,0.009616957175206687
usb drives,stereos/audio,1.0,0.9999828163607208
television,printers,0.0,0.019258942214548127
,electronics - general,0.0,0.03809514969981518
mice,printers,0.0,0.033381508493616464
,hard drives,0.0,0.1640850004848468
,electronics - general,0.0,0.0015029893867350894
,memory,0.0,0.04687142092339571
mp3 accessories,electronics - general,0.0,0.059651911167747436
,printers,0.0,0.04822110064759502
,memory,0.0,0.054122454748520336
,computers,0.0,0.06366503543172934
,electronics - general,0.0,0.04326884961795005
,mice,1.0,0.9653485228902146
,electronics - general,0.0,0.041815866764088744
,electronics - general,0.0,0.04404068310885263
,electronics - general,0.0,0.07276097726745172
,electronics - general,0.0,0.06879819731928419
,electronics - general,0.0,0.05697902885429215
,stationery & office machinery,0.0,0.06492892450033322
,electronics - general,0.0,0.037135052853677415
,mice,1.0,0.18756722836906642
,mice,0.0,0.025850310233275782
,electronics - general,0.0,0.061192574510156195
,electronics - general,0.0,0.06190717333195591
,printers,0.0,0.031200388742634703
,electronics - general,0.0,0.0013245816347844414
,mp3 accessories,0.0,0.041783303822282736
,electronics - general,0.0,0.059705348623116605
,stationery & office machinery,0.0,0.07493375132229878
,networking,0.0,0.09701246137082302
,electronics - general,0.0,0.061515386954123265
,electronics - general,0.0,0.0611094089885121
,stationery & office machinery,1.0,0.05528923450262533
,electronics - general,0.0,0.06466900177334262
,networking,0.0,0.0440114143847275
,digital cameras,0.0,0.05415868426980449
,stationery & office machinery,0.0,0.06304056060968134
,mice,0.0,0.021778086004855823
,usb drives,0.0,0.05506191090353357
,electronics - general,1.0,0.9999930288151003
,usb drives,1.0,0.97112652077841
,furniture,0.0,0.04055249806593527
electronics - general,mp3 accessories,1.0,0.021375205285916306
,printers,0.0,0.061315494994876325
electronics - general,usb drives,0.0,0.0732192242630228
,electronics - general,0.0,0.0601103629077647
,electronics - general,0.0,0.0634950414462011
,electronics - general,0.0,0.06120750307504653
,electronics - general,0.0,0.061357773017016434
,mp3 accessories,0.0,0.05520738637959731
,mice,0.0,0.055991202816588294
,electronics - general,0.0,0.06182021089261244
,stationery & office machinery,0.0,0.05087003784304303
,memory,0.0,0.06563672898163486
electronics - general,hard drives,0.0,0.002987592660937745
,stationery & office machinery,0.0,0.06490812844536477
,usb drives,0.0,0.03559516758227093
,stationery & office machinery,0.0,0.06233314250230579
,electronics - general,0.0,0.0020782833842532124
,networking,0.0,0.08633775091096568
,electronics - general,1.0,0.059611417360450294
,networking,0.0,0.011169582421992083
,furniture,0.0,0.051860599671448286
,networking,0.0,0.05552312106468855
,hard drives,1.0,0.05440614752540684
,electronics - general,0.0,0.08021815342060917
,stationery & office machinery,1.0,0.9871875130281654
electronics - general,electronics - general,0.0,0.030508532873585556
,electronics - general,0.0,0.03124649536642558
,stationery & office machinery,0.0,0.06213917394451131
,electronics - general,0.0,0.001674354508685009
,electronics - general,0.0,0.20781203290111075
,prepaid wireless phones,0.0,0.027555134790291164
,toys - games,1.0,0.9999828107797367
electronics - general,printers,0.0,0.03330570608055212
,hard drives,0.0,0.040643391539829536
,printers,0.0,0.06197901625337115
,digital cameras,0.0,0.07605306621216357
mp3 accessories,stereos/audio,0.0,0.061301691262111116
,electronics - general,0.0,0.0600164404820001
,hard drives,0.0,0.0044701056138116
,electronics - general,0.0,0.05962570078505267
,electronics - general,0.0,0.04610531575613923
,mice,0.0,0.046484124991809976
,usb drives,0.0,0.016052999262132724
,furniture,0.0,0.056128331097299894
,usb drives,0.0,0.0020253484652159137
,mp3 accessories,0.0,0.04545032330119082
,electronics - general,0.0,0.05725925266355148
,computers,0.0,0.06144064349375308
,mp3 accessories,0.0,0.03786309607414525
,hard drives,0.0,0.03627777227845374
,electronics - general,0.0,0.045603243219407896
,printers,1.0,0.9967852444481897
,mice,0.0,0.060529132886427854
,mp3 accessories,0.0,0.03447803026434906
,digital cameras,0.0,0.054915244714865086
,printers,0.0,0.04466025139274345
,electronics - general,0.0,0.045763591675395954
,stationery & office machinery,1.0,0.06468321648240222
,electronics - general,0.0,0.06014115570468731
,tv accessories,0.0,0.04584873641989793
printers,electronics - general,0.0,0.03175671811435425
,electronics - general,0.0,0.03819715817100225
,electronics - general,0.0,0.11071839065528352
,electronics - general,0.0,0.03402166228556869
,digital cameras,0.0,0.04715697660250182
,tv accessories,0.0,0.05098569256002758
,mp3 accessories,0.0,0.03975556167638317
,electronics - general,0.0,0.03212561065653009
,electronics - general,0.0,0.0502905614995167
,electronics - general,0.0,0.06403923297873101
,stationery & office machinery,0.0,0.0598727525855752
computers,electronics - general,0.0,0.03062874409326016
,hard drives,0.0,0.03401421351997691
,stationery & office machinery,0.0,0.06157366006988046
,electronics - general,0.0,0.060219314058346664
electronics - general,electronics - general,0.0,0.059534442048591436
,stationery & office machinery,1.0,0.05999242335220413
computers,photography - general,0.0,0.04197661090021679
,photography - general,1.0,0.06324278396844844
,electronics - general,0.0,0.042744444192273585
,electronics - general,0.0,0.06085280749412481
,electronics - general,0.0,0.03082629629553815
,printers,0.0,0.06770669036725568
,stationery & office machinery,0.0,0.0373036346609548
,electronics - general,0.0,0.058412402002499225
,memory,0.0,0.012934529995173388
,gps,0.0,0.5080922414666926
,electronics - general,0.0,0.06583212872079583
,electronics - general,0.0,0.0012477696844443557
,electronics - general,0.0,0.04073229205987402
,electronics - general,1.0,0.9999961193242866
toys - games,tv accessories,0.0,0.04367238858083024
,electronics - general,0.0,0.01632980594599812
,electronics - general,0.0,0.08634120064826258
,electronics - general,0.0,0.06106810650882484
,electronics - general,0.0,0.05967529431169
,electronics - general,0.0,0.06316409719921792
,electronics - general,0.0,0.0600989113694273
,electronics - general,0.0,0.06245029544075607
,home theater,0.0,0.04169964958327114
,electronics - general,0.0,0.032847185864586806
,stationery & office machinery,1.0,0.06392816926273966
,printers,0.0,0.055623464688710794
,electronics - general,0.0,0.019247593048046976
,printers,0.0,0.17291909139868722
,electronics - general,0.0,0.06761157374042558
,printers,0.0,0.04802109985445766
,mice,0.0,0.05754174593897043
,electronics - general,0.0,0.01810022062470874
,electronics - general,0.0,0.0317850954880395
,printers,1.0,0.05909447692880775
,stationery & office machinery,0.0,0.06208872234853068
,electronics - general,0.0,0.06030424994038477
,electronics - general,0.0,0.060047500777146566
,electronics - general,0.0,0.04392506254336452
,electronics - general,0.0,0.05926732801198538
,hard drives,0.0,0.002202742770919932
,printers,0.0,0.03051769145056826
,mp3,0.0,0.06233254750116009
,printers,0.0,0.028511026799381643
,stationery & office machinery,0.0,0.06449985969061756
,electronics - general,0.0,0.06281263724799306
,printers,0.0,0.025435202883591537
,usb drives,1.0,0.9999993543069785
electronics - general,usb drives,0.0,0.028549132769820924
,electronics - general,0.0,0.061981337630487715
,electronics - general,0.0,0.039224286711590686
,memory,0.0,0.008064977051360972
,stationery & office machinery,0.0,0.06057037231499193
,electronics - general,0.0,0.06691241583903298
,electronics - general,0.0,0.042511998199661415
memory,usb drives,0.0,0.04488732111441853
,digital cameras,0.0,0.467344517958898
,computers,1.0,0.999985979072467
electronics - general,stationery & office machinery,0.0,0.052240641918955895
,mice,0.0,0.020105984738075466
,electronics - general,0.0,0.031474264152416706
,electronics - general,0.0,0.05108376080444906
,electronics - general,0.0,0.06255308446819376
,electronics - general,0.0,0.045578883481309354
,car stereos,0.0,0.07982379934654886
,electronics - general,0.0,0.012524427992186985
,usb drives,0.0,0.02195267940239748
,electronics - general,0.0,0.044649000133892024
,electronics - general,0.0,0.030085291932859526
,printers,0.0,0.05889097079747316
electronics - general,printers,0.0,0.026538575006231715
,electronics - general,0.0,0.028012351902065476
,mice,0.0,0.034560689869358306
,electronics - general,0.0,0.061283375985092876
,stationery & office machinery,0.0,0.0650838533245431
,electronics - general,0.0,0.06176184194603908
,printers,0.0,0.06301407670508688
,usb drives,0.0,0.01895415803728253
,electronics - general,0.0,0.052577385490624524
,electronics - general,0.0,0.0617856827374299
,mice,1.0,0.9999860136479672
,electronics - general,0.0,0.035787683908183494
,printers,0.0,0.03849117872244763
,handheld gps,0.0,0.06538596969536827
,electronics - general,0.0,0.0601668696400746
,tv accessories,1.0,0.07984614204047714
,electronics - general,0.0,0.060044061972694227
,networking,0.0,0.034502848684779756
,electronics - general,1.0,0.9963479173092143
,networking,0.0,0.06646199132760083
,electronics - general,0.0,0.023257352741967947
,stationery & office machinery,0.0,0.06312079627699765
,electronics - general,0.0,0.05954432604204667
,digital cameras,0.0,0.05836446986427233
,usb drives,0.0,0.044416611893777505
,mice,0.0,0.059328566336050645
,electronics - general,0.0,0.05990208637903312
,mice,0.0,0.02241622781542413
,stationery & office machinery,0.0,0.05474102760628283
,electronics - general,0.0,0.0672819135670274
electronics - general,electronics - general,0.0,0.03756200773456448
,stereos/audio,0.0,0.05790280898918083
,printers,0.0,0.03888949124598477
,electronics - general,0.0,0.05968823170317692
,electronics - general,0.0,0.0661616534431584
,electronics - general,0.0,0.033022172518513804
,electronics - general,0.0,0.059587575760957905
,electronics - general,0.0,0.06365814548750173
,stationery & office machinery,0.0,0.06357641177094456
,electronics - general,0.0,0.055006782554679855
,mp3 accessories,0.0,0.028448527951199058
,electronics - general,0.0,0.04732152390193401
,stationery & office machinery,0.0,0.06180939733529196
,stationery & office machinery,0.0,0.06631457744506318
,printers,0.0,0.039556682396287936
,stationery & office machinery,0.0,0.0431304956903587
electronics - general,stationery & office machinery,0.0,0.05370429745531395
,usb drives,0.0,0.018062336566557587
,electronics - general,0.0,0.060404799609125634
,electronics - general,0.0,0.038763560039777614
stationery & office machinery,printers,0.0,0.030854104039854075
computers,electronics - general,0.0,0.03244175494197557
,electronics - general,0.0,0.04816496293177177
,electronics - general,0.0,0.06396281748900264
,hard drives,0.0,0.047087950821265843
,electronics - general,0.0,0.060130614620585575
,stationery & office machinery,0.0,0.06414383593403367
,electronics - general,0.0,0.06134341575977956
,hard drives,0.0,0.028959943071482565
,electronics - general,0.0,0.04801474945114127
,hard drives,0.0,0.03430963625161462
,mice,0.0,0.05346709326698814
,electronics - general,0.0,0.06182019954692228
,electronics - general,0.0,0.684975094497185
,electronics - general,0.0,0.034389194688570345
,digital cameras,0.0,0.06071786360832362
car stereos,electronics - general,0.0,0.19925101553642083
,furniture,0.0,0.04059954808662785
,electronics - general,0.0,0.06056352423848592
,stationery & office machinery,0.0,0.13060397315554934
,portable audio,0.0,0.15308924387563433
,mice,0.0,0.06503972574433428
,electronics - general,0.0,0.05426213987556832
,usb drives,0.0,0.008189155203903831
,electronics - general,0.0,0.0626328399081876
,mice,0.0,0.0507719603274457
,digital cameras,0.0,0.044171435441119594
,electronics - general,0.0,0.01231349867022773
,electronics - general,1.0,0.06777252816262386
,hard drives,0.0,0.03325944479344755
,electronics - general,0.0,0.016839410752552828
,electronics - general,0.0,0.06372658165798903
,usb drives,0.0,0.07421439258549696
,electronics - general,0.0,0.06461915534729747
,electronics - general,0.0,0.06311974621044776
,electronics - general,0.0,0.05996303037322802
hard drives,tv accessories,1.0,0.9999956889395919
,printers,0.0,0.036434249627751485
,fish finder,0.0,0.035860634360589894
,electronics - general,0.0,0.033193312161220914
,hard drives,0.0,0.058879371971760075
,usb drives,0.0,0.027050731627019473
,electronics - general,0.0,0.060345071149289664
,electronics - general,1.0,0.1325078016099519
,electronics - general,0.0,0.10899939760530501
,stationery & office machinery,0.0,0.059869267466131894
,electronics - general,0.0,0.058414356138094134
,electronics - general,0.0,0.05204802693751653
,printers,0.0,0.06155483032603773
,software,0.0,0.13489961258309718
,mp3 accessories,0.0,0.08285470297626703
,printers,0.0,0.03399450227485335
,printers,0.0,0.051938219915936494
,usb drives,0.0,0.04995594036444569
,electronics - general,0.0,0.06174765002102699
,electronics - general,0.0,0.05861092341856346
,storage,1.0,0.05076704978438284
,mp3,0.0,0.036318213213050295
,electronics - general,1.0,0.9999927334905716
electronics - general,electronics - general,0.0,0.05513053374654751
,portable audio,1.0,0.05947884413724581
,electronics - general,0.0,0.06074526023771166
,electronics - general,0.0,0.05745575032455247
,memory,0.0,0.08547034198856839
automotive - general,usb drives,0.0,0.0012736799133335724
,electronics - general,1.0,0.039017624143828436
,printers,0.0,0.023724584179606014
,electronics - general,0.0,0.05786855925571029
,digital cameras,1.0,0.05705694611628124
,portable audio,0.0,0.020264080344772777
,electronics - general,0.0,0.05960822238377993
stereos/audio,electronics - general,0.0,0.02953909608609727
,electronics - general,0.0,0.06397243359402631
,electronics - general,0.0,0.06570304405265283
,electronics - general,0.0,0.06271575316565339
,accessories apparel,1.0,0.06415582227648867
,home care,0.0,0.06093893289357418
,electronics - general,0.0,0.060029676124038304
,printers,0.0,0.03331951769764171
electronics - general,hard drives,0.0,0.05868937300739548
,electronics - general,1.0,0.0655506950147767
electronics - general,camera and camcorder accessories,0.0,0.056282771647750265
,electronics - general,0.0,0.03660392252234788
,mp3,0.0,0.020126418795785937
,electronics - general,0.0,0.037674401181974515
electronics - general,mp3 accessories,0.0,0.06190314132349552
,networking,0.0,0.04170397371350072
,stereos/audio,0.0,0.06282807122034023
hard drives,digital cameras,0.0,0.05926871825862101
,electronics - general,0.0,0.0013358214507895522
electronics - general,electronics - general,0.0,0.06555108692107249
,electronics - general,0.0,0.06571931751026648
,stationery & office machinery,0.0,0.06802115204044926
,stationery & office machinery,0.0,0.05870799501061646
,hard drives,0.0,0.030245681749918107
,electronics - general,0.0,0.06172965066842123
,laptop computers,0.0,0.030538993972340476
,furniture,0.0,0.04078856867361414
,mice,0.0,0.042188728488623074
electronics - general,electronics - general,0.0,0.06143843732970107
,car stereos,1.0,0.9999915354246325
,electronics - general,0.0,0.05991726642983859
mp3 accessories,networking,0.0,0.03384248013210105
,electronics - general,1.0,0.9999895293942921
,hard drives,0.0,0.05126365053976363
,electronics - general,0.0,0.028287715471240368
,electronics - general,0.0,0.019704177392798197
,storage,0.0,0.06371742893046776
,electronics - general,0.0,0.06016234939318009
,electronics - general,0.0,0.016929331742004956
,electronics - general,0.0,0.0386722377256651
,digital cameras,0.0,0.030046949168313332
,dvd players,0.0,0.05369755721172059
car stereos,printers,0.0,0.055586753804961815
electronics - general,printers,0.0,0.0362074360181777
,electronics - general,0.0,0.04576907201820132
,hard drives,0.0,0.018355324597241596
,printers,0.0,0.045057406671010596
,electronics - general,0.0,0.061689256489480766
stereos/audio,mp3 accessories,1.0,0.9999931287567414
computers,printers,0.0,0.06070702089067602
,tv accessories,0.0,0.05354265281642588
,mp3 accessories,1.0,0.817216695828725
,electronics - general,0.0,0.047627029311972165
,garden - general,1.0,0.0533573507024798
,electronics - general,0.0,0.059774803769837404
,electronics - general,0.0,0.06399180578719853
photography - general,memory,1.0,0.9883565206550944
,hard drives,0.0,0.0340970505211264
,stationery & office machinery,0.0,0.06205327081697005
,mp3 accessories,0.0,0.03236835076098712
,hard drives,0.0,0.008543161458853645
,rugs,0.0,0.06215451326957883
mice,usb drives,0.0,0.026889426909473876
,mice,0.0,0.037841460895847376
,electronics - general,0.0,0.06177650393497729
mp3 accessories,electronics - general,0.0,0.058837294487772425
stationery & office machinery,electronics - general,0.0,0.0011304370708699416
,electronics - general,0.0,0.015631942203419413
,monitors,0.0,0.09943767159463791
,hard drives,0.0,0.030588024550511208
,electronics - general,0.0,0.022468150151071443
,electronics - general,0.0,0.03176444027192958
electronics - general,electronics - general,0.0,0.05944154397605234
,electronics - general,0.0,0.06160385152465505
,printers,0.0,0.021516971503664835
,digital cameras,1.0,0.1378905458011566
,usb drives,0.0,0.015821502799095045
,mp3 accessories,0.0,0.049368115513750775
,usb drives,0.0,0.09560015003038064
,electronics - general,0.0,0.06012522365701713
,electronics - general,0.0,0.06207028171623325
printers,electronics - general,0.0,0.03278166613499826
,hard drives,0.0,0.018260418099169482
,memory,0.0,0.012594759263508417
,electronics - general,1.0,0.022509326981881177
,mp3 accessories,0.0,0.0006334518232851059
,stationery & office machinery,0.0,0.055227418560612654
,electronics - general,0.0,0.03497750650607869
,electronics - general,0.0,0.03805446858687861
,electronics - general,0.0,0.06007143719471623
,networking,1.0,0.9999844063424675
,electronics - general,0.0,0.032388716275744196
,hard drives,0.0,0.05014368820084575
,electronics - general,0.0,0.16257654551769882
,printers,0.0,0.04311336944836257
,electronics - general,0.0,0.052955632308712
,electronics - general,0.0,0.011363046174689523
,electronics - general,0.0,0.06005879505064037
,electronics-inflexible kit,0.0,0.06283178170451653
,garden - general,1.0,0.9970622280435042
,furniture,0.0,0.04076095132977869
,television,0.0,0.07778289841254347
,electronics - general,0.0,0.02929468452636297
,electronics - general,0.0,0.029842836259882388
,printers,0.0,0.04098487979802024
,printers,0.0,0.060370073795618706
,tv accessories,0.0,0.04895199785591536
,electronics - general,0.0,0.06058151661052777
software,electronics - general,0.0,0.04381252055347711
electronics - general,usb drives,0.0,0.010399892554851495
,mp3 accessories,0.0,0.03704339237223458
,software,0.0,0.16290362095764507
,electronics - general,0.0,0.04932308693614374
,tv accessories,0.0,0.030045849678813238
,electronics - general,0.0,0.06751976108514854
,software,0.0,0.05456395745369061
,electronics - general,0.0,0.06179088701882901
,phone accessories,0.0,0.025227268254281978
,electronics - general,0.0,0.06129677792052814
electronics - general,electronics - general,0.0,0.06694386429303956
,digital cameras,0.0,0.044002496800236615
,mice,0.0,0.05559968264253199
,phones,0.0,0.03376346296190817
,phone accessories,1.0,0.9999966897869479
electronics - general,electronics - general,1.0,0.030172265285508468
electronics - general,electronics - general,0.0,0.06135312697533009
,electronics - general,0.0,0.05996377150836366
printers,electronics - general,0.0,0.03228535723222204
,stationery & office machinery,0.0,0.04784744899893615
,electronics - general,0.0,0.032123251227096195
,stationery & office machinery,0.0,0.06477129980850238
,electronics - general,0.0,0.04174904931421154
,electronics - general,0.0,0.05966120519982058
,hard drives,0.0,0.02382538807962613
,stationery & office machinery,0.0,0.06602872788198699
,stationery & office machinery,0.0,0.06916162830916901
,mp3,1.0,0.07873048078751736
,mice,0.0,0.019054116715569665
,mp3 accessories,0.0,0.05109864426030884
electronics - general,mice,0.0,0.062020401323131955
,photography - general,0.0,0.06180689279292597
,mp3 accessories,0.0,0.06366402739152677
,usb drives,0.0,0.05591842886032325
,electronics - general,0.0,0.03898260007001069
,electronics - general,0.0,0.06136540726058432
,tv accessories,0.0,0.09820810690657297
,prepaid wireless phones,1.0,0.04838685292526503
,electronics - general,0.0,0.0625838506736353
,software,1.0,0.07544814820906684
,electronics - general,0.0,0.0621099098314075
,networking,0.0,0.08819361916370198
,electronics - general,0.0,0.05065084145526696
,mp3 accessories,0.0,0.055729171407254315
,usb drives,0.0,0.02838742287443741
,electronics - general,1.0,0.11574915806346807
,usb drives,0.0,0.03488385868667219
stationery & office machinery,networking,0.0,0.05570836265109861
,usb drives,1.0,0.02662560387365332
,electronics - general,0.0,0.06225468468926947
,electronics - general,0.0,0.06187602036841494
,software,0.0,0.037702935294718805
,electronics - general,0.0,0.060150964148551644
,networking,0.0,0.06347832393360034
,electronics - general,0.0,0.03312436104283188
stationery & office machinery,printers,0.0,0.03545736998420651
,electronics - general,0.0,0.02153225125555886
home theater,stationery & office machinery,1.0,0.9877160346186952
mp3 accessories,garden - general,0.0,0.03774153580199235
electronics - general,camcorders,0.0,0.0435708573482528
,electronics - general,0.0,0.049992997808752715
,home care,0.0,0.06025284688780294
stationery & office machinery,electronics - general,0.0,0.09153026273618195
,electronics - general,0.0,0.06160493147049944
,electronics - general,1.0,0.9491576269052868
,electronics - general,0.0,0.05911173297111474
,mice,0.0,0.02234754517216245
electronics - general,electronics - general,0.0,0.05555007490550867
,mp3 accessories,1.0,0.10858775373631402
,software,0.0,0.07181436282580862
,electronics - general,0.0,0.06614807402877053
,stationery & office machinery,0.0,0.06197285801557705
,electronics - general,0.0,0.06203845066603045
,electronics - general,0.0,0.04594597796500717
,hard drives,0.0,0.02388095995283629
,printers,0.0,0.039722262178357434
,electronics - general,0.0,0.061810877563440385
,hard drives,0.0,0.04796616169215341
,digital cameras,0.0,0.057207267039454446
,electronics - general,0.0,0.05983366240131875
usb drives,mp3 accessories,0.0,0.0640306145696223
,stationery & office machinery,0.0,0.06796213175143741
electronics - general,electronics - general,0.0,0.04687104870883461
,electronics - general,0.0,0.038044419925521884
,stationery & office machinery,0.0,0.05881533966365034
,electronics - general,0.0,0.0013325824183415516
,hard drives,0.0,0.019833554412842885
,electronics - general,0.0,0.06013584553635598
,garden - general,1.0,0.9919721053637828
,electronics - general,0.0,0.0014331264199760067
,digital cameras,0.0,0.04978199121981612
,electronics - general,0.0,0.04498953918080495
garden - general,electronics - general,0.0,0.046404933931227646
,mp3 accessories,0.0,0.04274255416553742
,electronics - general,0.0,0.06163558018955548
,printers,0.0,0.06208345101156793
,electronics - general,0.0,0.06232077177385388
,tv accessories,1.0,0.9999978194788725
,car stereos,0.0,0.059242363923771545
electronics - general,electronics - general,0.0,0.06186661267883599
,printers,0.0,0.04410111235138483
,phones,0.0,0.013392380424881821
,stationery & office machinery,0.0,0.06726206103723155
,electronics - general,0.0,0.06262469888087213
,electronics - general,0.0,0.03207047941959882
usb drives,electronics - general,0.0,0.0533253743181373
,mp3 accessories,1.0,0.04543613861110506
,usb drives,0.0,0.043425140428424235
,mp3 accessories,0.0,0.008762660386573739
,electronics - general,0.0,0.008224599011456685
,electronics - general,0.0,0.023407618103359586
,electronics - general,1.0,0.9999937452323467
stationery & office machinery,electronics - general,0.0,0.04985089144388323
,networking,1.0,0.9999930124475107
,computers,0.0,0.0619521707830289
,memory,0.0,0.012430170885566286
,electronics - general,0.0,0.07210494508245668
,electronics-inflexible kit,0.0,0.05940480041080803
,mp3,0.0,0.012224146436366622
,electronics - general,0.0,0.06170951555073014
,computers,1.0,0.9999954178700616
,hard drives,0.0,0.028089827118367532
,mp3 accessories,0.0,0.03858127279042636
,memory,0.0,0.021601310003787372
,electronics - general,0.0,0.0348501254427
,stationery & office machinery,0.0,0.0620876315473539
,electronics - general,0.0,0.06010271956145064
,electronics - general,0.0,0.06004046165786274
,electronics - general,0.0,0.06703083416759299
,photography - general,0.0,0.05975524624576425
,digital cameras,0.0,0.040131826391721526
,digital cameras,0.0,0.05559701666990468
,stationery & office machinery,0.0,0.0671902897039722
,electronics - general,0.0,0.004644364889825907
,stationery & office machinery,1.0,0.06300367725239871
,electronics - general,0.0,0.04747106092090823
,computers,0.0,0.06184799076868207
computers,electronics - general,0.0,0.029595157447617818
,electronics - general,0.0,0.028185086119460388
,electronics - general,0.0,0.06153390814060339
,mp3 accessories,0.0,0.0185698974493348
stationery & office machinery,mice,0.0,0.024963114681360216
,electronics - general,0.0,0.06011240672100537
electronics - general,printers,0.0,0.07263025853361196
,electronics - general,0.0,0.06192104657520795
,camera and camcorder accessories,0.0,0.06844543231242985
,electronics - general,0.0,0.01223871671659051
,mice,0.0,0.03960328130905744
