left,right,label,score
,avid technology,0.0,0.0
microsoft,aspyr media,0.0,0.0
,mindjet,1.0,0.0
,adobe,0.0,0.0
,microsoft,0.0,0.0
,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
,encore software,0.0,0.0
alfred publishing,apple,0.0,0.0
the learning company,microsoft,0.0,0.0
,microsoft,0.0,0.0
hewlett packard,phantom efx,1.0,0.0
topics entertainment,apple,0.0,0.0
,adobe,0.0,0.0
adobe,adobe,0.0,0.0
,topics entertainment,0.0,0.0
adobe,adobe,0.0,0.0
makemusic !,topics entertainment,0.0,0.0
,apple,1.0,0.0
,cosmi,1.0,0.0
,encore,0.0,0.0
,microsoft,0.0,0.0
,hewlett packard,0.0,0.0
encore,corel,0.0,0.0
,intuit,0.0,0.0
activision,adobe,0.0,0.0
,topics entertainment,0.0,0.0
,punch ! software,0.0,0.0
,topics entertainment,0.0,0.0
adobe,adobe,1.0,1.0
iris,topics entertainment,0.0,0.0
,topics entertainment,1.0,0.0
computer associates,adobe,0.0,0.0
aspyr media,webroot software,1.0,0.0
,microsoft,0.0,0.0
,individual software,0.0,1.0
,ibm,0.0,0.0
,encore software,0.0,0.0
kensington,bling software,0.0,0.0
,nuance communications inc.,0.0,0.0
,microsoft,0.0,0.0
,intuit,0.0,0.0
,encore,0.0,0.0
cakewalk,sage software,0.0,0.0
vivendi,topics entertainment,0.0,0.0
bias,adobe,0.0,0.0
,microsoft software,0.0,0.0
topics entertainment,microsoft,0.0,0.0
,adobe systems inc,0.0,0.0
,microsoft,0.0,0.0
isi researchsoft,adobe,0.0,0.0
yamaha,adobe,0.0,0.0
fujitsu imaging,adobe,0.0,0.0
,wasp technologies,0.0,0.0
,encore software,0.0,0.0
,encore software,0.0,0.0
,dantz,0.0,0.0
global-marketing-partners,nova development,0.0,1.0
,encore software,0.0,0.0
,prosoft engineering,0.0,0.0
scholastic,adobe,1.0,0.0
,topics entertainment,0.0,0.0
,valusoft,0.0,0.0
,microsoft,0.0,0.0
,apple,0.0,0.0
absolute software,aspyr media,1.0,0.0
,topics entertainment,0.0,0.0
microsoft,adobe,0.0,0.0
,encore,0.0,0.0
,encore software,0.0,0.0
,adobe,0.0,0.0
bling,adobe,0.0,0.0
,encore software,0.0,0.0
,microsoft,0.0,0.0
,adobe,0.0,0.0
,intuit,0.0,0.0
,intuit,0.0,0.0
encore software,microsoft software,1.0,0.0
global-software-publishing,encore,0.0,0.0
,adobe,0.0,0.0
topics entertainment,nuance communications inc.,0.0,0.0
,intuit,0.0,0.0
steinberg-media-technologies,microsoft,0.0,0.0
,onone software,0.0,0.0
brighter-minds-media-inc .,punch ! software,0.0,0.0
,adobe,0.0,0.0
,fogware publishing,0.0,0.0
dk,apple,1.0,1.0
,the learning company,0.0,0.0
,topics entertainment,0.0,0.0
microsoft,intuit,0.0,0.0
,emedia,0.0,0.0
encore software,sony-pictures-digital-entertainment,1.0,1.0
,microsoft,0.0,0.0
,encore software,0.0,0.0
makemusic !,microsoft,0.0,0.0
,encore,0.0,0.0
,hewlett-packard - ( consumables ),0.0,0.0
,punch ! software,0.0,0.0
zend-technologies-inc .,encore,0.0,0.0
onone software,sibelius-software-ltd .,0.0,0.0
,topics entertainment,0.0,0.0
,sibelius-software-ltd .,0.0,0.0
intego inc,makemusic !,1.0,0.0
bias,adobe,0.0,0.0
topics entertainment,microsoft software,0.0,0.0
fujitsu imaging,adobe,0.0,0.0
,steinberg,0.0,0.0
,microsoft,0.0,0.0
,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
,symantec,0.0,0.0
encore software,apple computer,0.0,0.0
dvo enterprises,school-zone-interactive,1.0,0.0
,microsoft,0.0,0.0
,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
steinberg,microsoft,0.0,0.0
microspot ltd.,adobe,0.0,0.0
,panicware,0.0,0.0
,encore software,0.0,0.0
,nova development,0.0,0.0
,microsoft software,0.0,0.0
,encore software,0.0,0.0
,the learning company,0.0,0.0
,apple,1.0,0.0
symantec,avanquest,0.0,0.0
,punch ! software,0.0,0.0
,netopia,0.0,0.0
,final draft,0.0,0.0
encore software,sony-pictures-digital-entertainment,0.0,0.0
humongous sports,encore software,0.0,0.0
,corel,1.0,0.0
iris,topics entertainment,1.0,0.0
aspyr media,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
,emedia,0.0,0.0
steinberg ( yamaha ),adobe,1.0,0.0
zone labs,adobe,0.0,0.0
bias,adobe,0.0,0.0
sony-pictures-digital-entertainment,adobe,0.0,0.0
,adobe,0.0,0.0
encore software,m-audio,0.0,0.0
lotus development corp,adobe,0.0,0.0
,topics entertainment,0.0,0.0
,valuesoft,0.0,0.0
,intuit,0.0,0.0
,encore software,0.0,0.0
blizzard entertainment,mindjet,0.0,0.0
,topics entertainment,0.0,0.0
,individual software,0.0,0.0
aspyr media,topics entertainment,0.0,0.0
netmanage,microsoft,0.0,0.0
,intuit,0.0,0.0
encore software,punch ! software,0.0,0.0
isi researchsoft,adobe,0.0,0.0
,autodesk,1.0,0.0
,adobe,0.0,0.0
,encore software,0.0,0.0
topics entertainment,microsoft,0.0,0.0
persoft,corel,0.0,0.0
adobe-education-box,encore,0.0,0.0
scholastic,adobe,0.0,0.0
,cakewalk,0.0,0.0
the-learning-company,adobe,0.0,0.0
apple,intego,1.0,0.0
,topics entertainment,0.0,0.0
allume,microsoft,0.0,0.0
imsi,microsoft,0.0,0.0
,megasystems,1.0,0.0
,microsoft,0.0,0.0
sony-pictures-digital-entertainment,individual software,0.0,0.0
computer associates,adobe,0.0,0.0
,microsoft,1.0,0.0
global-marketing-partners,topics entertainment,0.0,0.0
encore software,encore,0.0,0.0
avanquest publishing usa inc.,microspot ltd.,0.0,0.0
finale,punch ! software,0.0,0.0
,activision,0.0,1.0
makemusic !,intuit,0.0,0.0
,symantec,0.0,0.0
,microsoft,0.0,0.0
,microsoft,0.0,0.0
,punch ! software,0.0,0.0
,intuit inc.,0.0,0.0
,microsoft,0.0,0.0
microsoft software,adobe,0.0,0.0
,encore software,0.0,0.0
,e-mu,1.0,0.0
,corel,0.0,0.0
,zone labs,0.0,0.0
,punch ! software,1.0,0.0
,dataviz,1.0,0.0
isi researchsoft,adobe,0.0,0.0
,adobe,0.0,0.0
,microsoft,0.0,0.0
,apple,0.0,0.0
apple computer,roxio,0.0,0.0
,valuesoft,0.0,0.0
,emedia,0.0,0.0
,dk,0.0,0.0
encore software,apple,0.0,0.0
,power production,0.0,0.0
topics entertainment,adobe,0.0,0.0
,on-hand-software,0.0,0.0
aladdin systems,microsoft,0.0,0.0
selectsoft publishing,csdc,0.0,0.0
microsoft,encore,0.0,0.0
,microsoft software,0.0,0.0
,microsoft,0.0,0.0
abacus,sage software,0.0,0.0
computer associates,adobe,0.0,0.0
,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
,sony-pictures-digital-entertainment,0.0,0.0
,apple,0.0,0.0
topics entertainment,adobe,0.0,0.0
quark,sony media,1.0,0.0
,adobe,0.0,0.0
fogware publishing,blizzard entertainment,0.0,0.0
microsoft software,encore,0.0,0.0
,intuit,0.0,0.0
adobe,sony-creative-software,0.0,0.0
,microsoft,1.0,1.0
global-marketing-partners,adobe,0.0,0.0
phantom efx,microsoft corporation,0.0,0.0
,microsoft,0.0,0.0
knowledge adventure,adobe,0.0,0.0
intuit,topics entertainment,0.0,0.0
,adobe,0.0,0.0
,mcafee,1.0,1.0
fujitsu imaging,adobe,0.0,0.0
,encore software,0.0,0.0
cakewalk,sony-pictures-digital-entertainment,0.0,0.0
,aspyr media,0.0,0.0
,topics entertainment,0.0,0.0
,encore software,0.0,0.0
,adobe,0.0,0.0
imsi,adobe,0.0,0.0
,adobe,0.0,0.0
,punch ! software,0.0,0.0
adobe,aspyr media,1.0,0.0
,adobe,0.0,0.0
,adobe systems,1.0,0.0
,encore,0.0,0.0
microsoft,adobe,0.0,0.0
,intuit,0.0,0.0
topware interactive,adobe,0.0,0.0
stomp inc,microsoft software,0.0,0.0
,zero-g,1.0,0.0
,microsoft,0.0,0.0
adobe,dreamcatcher interactive,0.0,0.0
microsoft,topics entertainment,1.0,0.0
yamaha,findex,0.0,0.0
,intuit,0.0,0.0
sos-aggregation-company,adobe,0.0,0.0
stompsoft inc.,adobe,0.0,0.0
,microsoft,0.0,0.0
,sibelius-software-ltd .,0.0,0.0
,punch ! software,0.0,0.0
final draft,punch ! software,1.0,0.0
avanquest publishing usa inc.,microspot ltd.,0.0,0.0
,microsoft,0.0,0.0
,individual software,0.0,0.0
stompsoft inc.,adobe,0.0,0.0
,me-too-software,0.0,0.0
,sibelius-software-ltd .,0.0,0.0
corel,prosoft engineering,0.0,0.0
,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
csdc,microsoft,0.0,0.0
encore,onone software,0.0,0.0
,diskeeper corporation,0.0,0.0
efrontier,emedia,0.0,0.0
,topics entertainment,0.0,0.0
,onone software,0.0,0.0
microsoft,adobe,0.0,0.0
csdc,microsoft,0.0,0.0
,microsoft,0.0,0.0
microsoft,total training,0.0,0.0
adobe,adobe,0.0,0.0
encore software,punch ! software,0.0,0.0
encore software,apple,0.0,0.0
,topics entertainment,0.0,0.0
,scholastic,0.0,0.0
adobe,topics entertainment,0.0,0.0
,corel,0.0,0.0
diskeeper corporation,adobe,0.0,0.0
,individual software,0.0,0.0
autodesk psg,watchguard license,0.0,0.0
,topics entertainment,0.0,0.0
,zend-technologies-inc .,0.0,0.0
,topics entertainment,0.0,0.0
,sony-media-software,0.0,0.0
,microsoft software,0.0,0.0
,adobe,0.0,0.0
watchguard technologies inc,individual software,1.0,0.0
csdc,yamaha,0.0,0.0
,adobe,0.0,0.0
,topics entertainment,0.0,0.0
phantom efx,microsoft,0.0,0.0
diskeeper corporation,adobe,0.0,0.0
,mcafee,0.0,0.0
global-marketing-partners,nova development,0.0,0.0
,intuit,0.0,0.0
stompsoft inc.,microsoft,0.0,0.0
,microsoft software,0.0,0.0
dreamcatcher interactive,adobe,0.0,0.0
,adobe,0.0,0.0
computer associates,topics entertainment,0.0,0.0
,sony media,0.0,0.0
nova development,microsoft software,0.0,0.0
infogrames,emedia,1.0,0.0
onone software,microsoft,0.0,0.0
global-marketing-partners,global software,0.0,0.0
,adobe,0.0,0.0
,stomp inc,1.0,0.0
,microsoft,0.0,0.0
encore software,apple,1.0,0.0
,microsoft,0.0,0.0
sony-pictures-digital-entertainment,adobe,0.0,0.0
,punch ! software,0.0,0.0
,avanquest-publishing-usa-inc .,0.0,0.0
pinnacle,aspyr media,0.0,0.0
on-hand-software,adobe,0.0,0.0
microsoft licenses,topics entertainment,0.0,0.0
,adobe,0.0,0.0
,adobe,0.0,0.0
,encore software,0.0,0.0
emedia,punch ! software,0.0,0.0
,nova development,0.0,0.0
,sony-pictures-digital-entertainment,0.0,0.0
,mcafee,0.0,0.0
dantz,corel,0.0,0.0
knowledge adventure,adobe,0.0,0.0
,intuit,0.0,0.0
stomp inc,microsoft,0.0,0.0
hip interactive,microsoft software,0.0,0.0
destineer,adobe,0.0,0.0
hip interactive,microsoft,0.0,0.0
hip interactive,microsoft,0.0,0.0
,microsoft,0.0,0.0
final draft,punch ! software,0.0,0.0
,adobe,0.0,0.0
microsoft,adobe,0.0,0.0
compaq computer,microsoft software,0.0,0.0
,microsoft,0.0,0.0
,encore,0.0,0.0
,adobe-education-box,0.0,0.0
microsoft,emedia,0.0,0.0
apple,adobe,0.0,0.0
,global marketing partners,0.0,0.0
serious magic,adobe,0.0,0.0
yamaha,adobe,0.0,0.0
,knowledge adventure,0.0,0.0
,intuit,0.0,0.0
fogware publishing,microsoft,0.0,0.0
microsoft,adobe,0.0,0.0
,aladdin,1.0,0.0
adobe,punch ! software,0.0,0.0
,global-marketing-partners,0.0,0.0
destineer,adobe,0.0,0.0
selectsoft publishing,sony-creative-software,1.0,0.0
,sibelius-software-ltd .,0.0,0.0
,microsoft,0.0,0.0
,encore,0.0,0.0
microsoft licenses,topics entertainment,0.0,0.0
topics entertainment,microsoft software,0.0,0.0
,encore software,0.0,0.0
,microsoft software,0.0,0.0
,sierra home,0.0,0.0
imsi,adobe,0.0,0.0
adobe,dantz,0.0,0.0
,adobe,0.0,0.0
,individual software,0.0,0.0
computer associates,adobe,0.0,0.0
h & r block,adobe,0.0,0.0
computer associates,adobe,0.0,0.0
,on-hand-software,0.0,0.0
intriguing development,encore software,0.0,0.0
isi researchsoft,adobe,0.0,0.0
riverdeep-learning-company,viva media,0.0,0.0
microsoft,adobe,0.0,0.0
microsoft,corel,0.0,0.0
,makemusic !,0.0,0.0
,sony media,0.0,0.0
,microsoft,0.0,0.0
,microsoft,0.0,0.0
topics entertainment,microsoft,0.0,0.0
,csdc,0.0,0.0
fujitsu imaging,adobe,1.0,0.0
,adobe,0.0,0.0
,encore,0.0,0.0
netmanage,microsoft,0.0,0.0
,palo-alto-software,0.0,0.0
symantec,dantz,0.0,0.0
stompsoft inc.,ubi soft,0.0,0.0
,microsoft,0.0,0.0
,nuance communications inc.,0.0,0.0
topics entertainment,broderbund,0.0,0.0
encore software,punch ! software,0.0,0.0
,punch ! software,0.0,0.0
,microsoft,0.0,0.0
,fogware publishing,0.0,0.0
,punch ! software,0.0,0.0
,microsoft,0.0,0.0
computer associates,encore software,0.0,0.0
sibelius-software-ltd .,adobe,0.0,0.0
encore software,encore software,0.0,0.0
nova development,microsoft,0.0,0.0
,emedia,0.0,0.0
,adobe,0.0,0.0
adobe,sonic systems inc. .,0.0,0.0
the learning company,punch ! software,0.0,0.0
,encore,0.0,0.0
aladdin systems,diskeeper corporation,0.0,0.0
microsoft,adobe,0.0,0.0
broderbund,nuance-communications-inc .,1.0,0.0
topics entertainment,sage software,0.0,0.0
,adobe,1.0,0.0
,sony-pictures-digital-entertainment,0.0,0.0
,global-marketing-partners,1.0,1.0
,punch ! software,0.0,0.0
,steinberg,0.0,0.0
encore software,punch ! software,0.0,0.0
apple,fogware publishing,1.0,0.0
roxio,microsoft,0.0,0.0
,cisco-systems-enterprise,0.0,0.0
,intuit,0.0,0.0
,punch ! software,1.0,1.0
adobe,encore,1.0,0.0
dreamcatcher interactive,adobe,0.0,0.0
,intuit,0.0,0.0
avanquest publishing usa inc.,sibelius-software-ltd .,0.0,0.0
,topics entertainment,0.0,0.0
,encore,0.0,0.0
,microsoft,0.0,0.0
,emedia,0.0,0.0
computer associates,adobe,0.0,0.0
,cakewalk,0.0,0.0
,corel,0.0,0.0
,microsoft,0.0,0.0
adobe,final draft,0.0,0.0
,adobe,0.0,0.0
aladdin systems,microsoft,0.0,0.0
,steinberg,0.0,0.0
,carry-a-tune technologies,1.0,0.0
arc-media-inc .,adobe,1.0,0.0
bias,adobe,0.0,0.0
,adobe,0.0,0.0
encore software,encore software,0.0,0.0
,topics entertainment,0.0,0.0
encore software,sage software,0.0,0.0
microsoft,adobe,0.0,0.0
intuit,adobe,0.0,0.0
,topics entertainment,0.0,0.0
topics entertainment,sage software,0.0,0.0
,apple,0.0,0.0
adobe,sony-pictures-digital-entertainment,1.0,1.0
,adobe,1.0,0.0
,microsoft,0.0,0.0
,computer associates,0.0,0.0
,topics entertainment,0.0,0.0
,adobe,0.0,0.0
knowledge adventure,adobe,0.0,0.0
,encore software,1.0,0.0
,netgear,0.0,0.0
,century software,0.0,0.0
macsoft,microsoft,0.0,0.0
,microsoft software,0.0,0.0
,encore software,0.0,0.0
,encore,0.0,0.0
,punch ! software,0.0,0.0
entertainment partners,topics entertainment,0.0,0.0
,pinnacle,0.0,0.0
adobe,adobe,0.0,0.0
,punch ! software,0.0,0.0
dantz,punch ! software,0.0,0.0
kensington technology group,stompsoft inc.,1.0,0.0
aladdin systems,microsoft,0.0,0.0
,microsoft,0.0,0.0
bias,adobe,0.0,0.0
global-software-publishing,riverdeep,0.0,0.0
webroot software,adobe,0.0,0.0
nova development,encore,0.0,0.0
,knowledge adventure,0.0,0.0
,microsoft,0.0,0.0
microsoft,laughing bird,0.0,0.0
isi researchsoft,adobe,0.0,0.0
,encore software,0.0,0.0
,microsoft,0.0,0.0
,intuit,0.0,0.0
,me-too-software,0.0,0.0
bling,adobe,0.0,0.0
,topics entertainment,1.0,0.0
cisco systems enterprise,topics entertainment,0.0,0.0
topics entertainment,zero-g,0.0,0.0
global-marketing-partners,apple,0.0,0.0
egames,absolute software,0.0,0.0
e-b-c-marketing,topics entertainment,1.0,0.0
,microsoft,1.0,0.0
encore software,punch ! software,0.0,0.0
isi researchsoft,adobe,0.0,0.0
,mcafee,0.0,0.0
dantz,corel,1.0,0.0
symantec,dantz,0.0,0.0
,adobe,0.0,0.0
knowledge adventure,adobe,0.0,0.0
,adobe,0.0,0.0
,adobe,0.0,0.0
,adobe,0.0,0.0
,riverdeep,1.0,0.0
topics entertainment,apple computer,0.0,0.0
punch ! software,nova development,0.0,0.0
,steinberg,0.0,0.0
,adobe,0.0,0.0
encore,adobe,0.0,0.0
,encore software,0.0,0.0
,topics entertainment,0.0,0.0
onone software,microsoft,0.0,0.0
steinberg,encore software,0.0,0.0
,punch ! software,0.0,0.0
hip interactive,microsoft,0.0,0.0
on-hand-software,adobe,0.0,0.0
,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
,encore,0.0,0.0
,symantec,0.0,0.0
,encore software,0.0,0.0
on-hand-software,adobe,0.0,0.0
adobe-education-box,adobe-education-box,0.0,0.0
,topics entertainment,0.0,0.0
encore,individual,0.0,0.0
,individual,0.0,0.0
symantec,sibelius-software-ltd .,0.0,0.0
,microsoft,0.0,0.0
adobe,adobe,0.0,0.0
,encore software,0.0,0.0
,encore,0.0,0.0
csdc,encore software,1.0,0.0
roxio,microsoft,0.0,0.0
,encore,0.0,0.0
global-marketing-partners,adobe,0.0,0.0
,adobe,0.0,0.0
,valusoft,0.0,0.0
,microsoft,0.0,0.0
,total training,0.0,0.0
global software,topics entertainment,0.0,0.0
fogware publishing,microsoft software,0.0,0.0
,topics entertainment,0.0,0.0
microsoft,onone software,0.0,0.0
,microsoft software,0.0,0.0
,onone software,0.0,0.0
,intuit,0.0,0.0
adobe,micromat,1.0,0.0
the learning company,microsoft,0.0,0.0
,encore software,0.0,0.0
nova development,avanquest software,1.0,0.0
,encore,0.0,0.0
allume systems,adobe,0.0,0.0
,encore software,0.0,0.0
hewlett packard,susteen,0.0,0.0
,riverdeep,0.0,0.0
,microsoft,0.0,0.0
,encore software,0.0,0.0
,intuit,0.0,0.0
topics entertainment,adobe,0.0,0.0
netgear,hewlett packard,0.0,0.0
,sibelius-software-ltd .,0.0,0.0
,individual,0.0,0.0
,punch ! software,0.0,0.0
,microsoft,0.0,0.0
intuit,topics entertainment,0.0,0.0
steinberg ( yamaha ),onone software,0.0,0.0
sega-of-america-inc .,encore,1.0,0.0
,nuance-communications-inc .,0.0,0.0
,h & r block,1.0,0.0
humongous sports,individual software,0.0,0.0
the-learning-company,adobe,0.0,0.0
,microsoft,0.0,0.0
,apple,0.0,0.0
allume,microsoft,0.0,0.0
global-marketing-partners,adobe,0.0,0.0
dantz,punch ! software,0.0,0.0
,onone software,0.0,0.0
brighter-minds-media-inc .,microsoft,0.0,0.0
,punch ! software,0.0,0.0
,adobe,0.0,0.0
,laughing bird,0.0,0.0
,zone labs,0.0,0.0
smith-micro-software,encore software,0.0,0.0
,microsoft,0.0,0.0
,global software,1.0,0.0
,symantec,0.0,0.0
encore,topics entertainment,0.0,0.0
,wasp technologies,0.0,0.0
brighter-minds-media-inc .,microsoft licenses,0.0,0.0
brighter-minds-media-inc .,microsoft,0.0,0.0
,encore,0.0,0.0
,microsoft,0.0,0.0
,microsoft,0.0,0.0
,bias,0.0,0.0
encore software,adobe,0.0,0.0
encore software,sony media,0.0,0.0
microsoft licenses,topics entertainment,0.0,0.0
,topics entertainment,0.0,0.0
,microsoft,0.0,0.0
encore software,adobe,0.0,0.0
,topics entertainment,0.0,0.0
,adobe,0.0,0.0
,topics entertainment,0.0,0.0
adobe,adobe,0.0,0.0
cisco systems enterprise,punch ! software,0.0,0.0
adobe,adobe,0.0,0.0
microsoft,adobe,0.0,0.0
encore,intuit,0.0,0.0
primavera systems,avanquest,1.0,0.0
tri synergy,adobe,0.0,0.0
webroot software,adobe,0.0,0.0
encore software,encore,0.0,0.0
topics entertainment,global-marketing-partners,0.0,0.0
,csdc,0.0,0.0
,topics entertainment,0.0,0.0
,roxio,1.0,0.0
,microsoft,0.0,0.0
,microsoft software,0.0,0.0
compaq computer,microsoft software,0.0,0.0
topware interactive,avanquest,0.0,0.0
roxio,corel,0.0,0.0
,microsoft,0.0,0.0
,microsoft,0.0,0.0
pinnacle,apple computer,0.0,0.0
veritas,topics entertainment,0.0,0.0
bias,adobe,0.0,0.0
,adobe,0.0,0.0
computer associates,adobe,0.0,0.0
intuit,topics entertainment,0.0,0.0
zone labs,adobe,0.0,0.0
kutoka,aspyr media,1.0,0.0
encore software,encore,0.0,0.0
nuance communications inc. .,corel,0.0,0.0
encore,absolute software,0.0,0.0
encore software,intuit,0.0,0.0
microsoft,onone software,0.0,0.0
adobe,encore,0.0,0.0
,apple,0.0,0.0
,motu,0.0,0.0
,adobe,0.0,0.0
,adobe,0.0,0.0
abacus software,neso usa,0.0,0.0
microsoft software,encore,0.0,0.0
carry-a-tune technologies,adobe,0.0,0.0
,knowledge adventure,0.0,0.0
,encore software,0.0,0.0
,adobe,0.0,0.0
,topics entertainment,0.0,0.0
encore software,adobe,0.0,0.0
nova development,webroot software,0.0,0.0
mindjet,global-marketing-partners,0.0,0.0
arcmedia,yamaha,1.0,1.0
encore,encore software,0.0,0.0
,encore,0.0,0.0
topics entertainment,adobe,0.0,0.0
smith-micro-software,encore,0.0,0.0
,valuesoft,0.0,0.0
,watchguard technologies inc,0.0,0.0
,topics entertainment,0.0,0.0
,selectsoft publishing,0.0,1.0
,watchguard technologies inc,0.0,0.0
,onone software,0.0,0.0
,diskeeper corporation,0.0,0.0
,microsoft,0.0,0.0
,punch ! software,0.0,0.0
,microsoft,0.0,0.0
,csdc,0.0,0.0
efrontier,emedia,0.0,0.0
,learning company,0.0,1.0
,susteen,0.0,0.0
,topics entertainment,0.0,0.0
,topics entertainment,0.0,0.0
webroot software,adobe,0.0,0.0
,century software,0.0,0.0
masque publishing,apple computer,0.0,0.0
webroot software,adobe,0.0,0.0
,microsoft,0.0,0.0
,m-and-r-technologies,0.0,0.0
,punch ! software,0.0,0.0
atari,encore,0.0,0.0
,adobe,0.0,0.0
adobe-education-box,sage software,0.0,0.0
encore,csdc,0.0,0.0
,adobe,0.0,0.0
kutoka,intuit,1.0,0.0
punch ! software,emedia music,0.0,0.0
,intuit inc.,0.0,0.0
,valuesoft,0.0,0.0
,sony-computer-entertainment,1.0,1.0
,topics entertainment,0.0,0.0
knowledge adventure,adobe,0.0,0.0
,microsoft,0.0,0.0
microsoft,adobe,0.0,0.0
sony-computer-entertainment,apple,0.0,0.0
csdc,wasp technologies,0.0,0.0
,microsoft,0.0,0.0
,intuit,1.0,0.0
steinberg ( yamaha ),adobe,0.0,0.0
,microsoft licenses,0.0,0.0
,topics entertainment,0.0,0.0
isi researchsoft,adobe,0.0,0.0
adobe,topics entertainment,0.0,0.0
,dk,0.0,0.0
,intuit,0.0,0.0
,zone labs,0.0,0.0
,d-link systems inc. .,0.0,0.0
,marware,0.0,0.0
chronos,destineer,0.0,0.0
,microsoft,0.0,0.0
,encore software,0.0,0.0
efrontier,smith-micro-software,0.0,0.0
nova development,punch ! software,0.0,0.0
allume,microsoft,0.0,0.0
onone software,topics entertainment,0.0,0.0
school zone,intuit,0.0,0.0
macsoft,microsoft,0.0,0.0
,topics entertainment,0.0,0.0
,individual software,0.0,0.0
computer associates,encore software,0.0,0.0
watchguard technologies inc,adobe,0.0,0.0
,me-too-software,0.0,0.0
computer associates,adobe,0.0,0.0
emedia,adobe,0.0,0.0
,encore software,0.0,0.0
encore,microsoft,0.0,0.0
,computer associates,0.0,0.0
,serious magic,1.0,0.0
encore software,sony,0.0,0.0
,adobe,0.0,0.0
,adobe-education-box,0.0,0.0
,adobe,1.0,0.0
,webroot software,0.0,0.0
encore,adobe systems inc,0.0,0.0
,onone software,0.0,0.0
abacus,intuit,0.0,0.0
encore,adobe,0.0,0.0
topics entertainment,adobe,0.0,0.0
,microsoft,0.0,0.0
hip interactive,microsoft software,0.0,0.0
