left_id,right_id,label,id
1264,2420,0,421
578,2816,0,422
1146,927,1,423
1064,2032,0,424
322,216,0,425
903,1093,0,426
973,2214,1,427
773,1120,0,428
823,1159,0,429
632,2961,0,430
810,2586,1,431
605,2600,0,432
858,945,0,433
353,2871,1,434
415,2879,0,435
350,1017,0,436
465,2966,0,437
814,551,0,438
548,1477,0,439
678,2143,0,440
957,857,1,441
561,3134,0,442
1274,961,0,443
271,2816,0,444
229,1734,0,445
593,1213,0,446
738,1157,0,447
208,746,0,448
40,2108,0,449
443,134,0,450
902,2605,1,451
1272,2744,1,452
1078,2561,0,453
614,3194,0,454
772,324,0,455
1118,921,0,456
503,1774,0,457
1139,2197,1,458
320,3134,0,459
736,2372,0,460
592,338,0,461
271,3126,0,462
348,2818,0,463
580,3055,0,464
1308,3178,0,465
991,2501,0,466
99,838,0,467
1174,946,0,468
876,986,0,469
751,2476,0,470
1345,2909,0,471
396,1350,0,472
423,1207,0,473
890,1153,0,474
615,371,0,475
226,2466,0,476
380,1931,0,477
271,2867,0,478
276,260,0,479
382,369,0,480
608,2393,0,481
1021,1142,0,482
910,893,0,483
89,1616,1,484
797,996,0,485
875,2258,0,486
1148,3070,0,487
548,922,0,488
128,2673,0,489
820,2836,0,490
454,450,0,491
1242,1034,0,492
6,257,0,493
346,2624,0,494
276,2062,0,495
827,2496,0,496
271,2959,0,497
1176,795,0,498
334,3101,0,499
1242,199,0,500
1344,644,1,501
1293,2915,0,502
1108,2763,0,503
497,1686,0,504
924,3039,0,505
754,1190,0,506
364,2199,0,507
527,1696,0,508
642,531,0,509
627,2946,0,510
1167,376,0,511
1110,1157,0,512
1326,2048,0,513
1183,1177,0,514
645,1169,0,515
421,2382,1,516
1190,1955,0,517
514,2252,0,518
1078,2565,0,519
157,3138,0,520
1176,2154,0,521
465,1842,0,522
27,3060,0,523
811,2582,1,524
513,2153,0,525
389,2501,0,526
1318,3106,0,527
443,1169,0,528
474,2461,0,529
197,1841,0,530
490,915,0,531
465,3161,0,532
1170,2130,0,533
271,2818,0,534
895,1118,0,535
823,2441,0,536
839,263,0,537
1190,1427,0,538
1021,1332,0,539
620,2393,0,540
773,998,0,541
557,3017,0,542
672,1432,0,543
979,2222,1,544
1246,1068,0,545
420,2388,1,546
514,924,0,547
696,3108,0,548
935,2173,0,549
589,3154,0,550
429,583,0,551
1269,2920,0,552
27,2620,0,553
1167,907,1,554
731,2313,1,555
1269,2042,0,556
1153,874,0,557
661,368,0,558
1257,1427,0,559
537,304,0,560
910,176,0,561
559,338,0,562
879,2418,0,563
852,2853,0,564
1130,426,0,565
296,2968,0,566
999,1547,0,567
1175,926,1,568
469,2480,1,569
602,1017,0,570
146,1860,0,571
890,1475,0,572
523,2853,0,573
645,2600,0,574
208,89,0,575
753,2959,0,576
883,1678,0,577
271,1791,0,578
1130,182,0,579
431,3160,0,580
140,937,0,581
866,2199,0,582
541,3204,0,583
1175,304,0,584
1304,2329,0,585
212,3055,0,586
586,100,0,587
1122,2811,0,588
678,2062,0,589
571,2441,0,590
1198,2843,0,591
930,331,0,592
452,932,0,593
348,904,0,594
13,3082,0,595
346,2489,0,596
544,3160,0,597
233,3136,0,598
502,57,0,599
653,3202,0,600
571,955,0,601
382,166,0,602
746,349,1,603
382,190,0,604
1287,2402,0,605
92,2209,0,606
589,2367,1,607
139,254,0,608
431,53,0,609
90,1148,0,610
779,2030,0,611
93,2847,0,612
586,3060,0,613
1190,1183,0,614
332,1547,0,615
1287,107,0,616
1076,2067,0,617
827,2251,0,618
528,1307,0,619
662,1014,0,620
204,61,0,621
532,3080,0,622
1038,2589,0,623
1190,1433,0,624
1294,703,1,625
731,2143,0,626
419,2886,0,627
218,73,0,628
580,3063,0,629
267,361,0,630
65,535,0,631
971,1655,0,632
113,2867,0,633
711,2495,0,634
516,372,0,635
662,1789,0,636
1262,190,0,637
309,279,0,638
615,1842,0,639
1113,294,0,640
553,521,0,641
490,124,0,642
551,57,0,643
1019,2591,0,644
772,984,0,645
490,2848,0,646
642,452,0,647
662,1163,0,648
705,2008,0,649
471,145,1,650
140,3032,0,651
394,2864,0,652
1010,2379,1,653
371,1170,0,654
1330,263,0,655
579,2529,0,656
753,904,0,657
608,372,0,658
465,1564,0,659
625,2811,0,660
571,2959,0,661
690,2166,0,662
105,647,0,663
777,3099,0,664
625,2621,0,665
731,307,0,666
739,311,0,667
1145,1162,0,668
734,435,1,669
779,1080,0,670
356,2408,0,671
732,432,1,672
544,1497,0,673
97,1087,0,674
453,2060,0,675
208,1958,0,676
1271,467,1,677
865,2205,0,678
781,2480,0,679
615,897,0,680
903,2547,0,681
632,2818,0,682
124,2845,1,683
570,2232,0,684
722,2238,0,685
584,36,0,686
1020,2290,0,687
588,558,1,688
578,1007,0,689
205,44,0,690
264,3094,0,691
1225,1161,0,692
745,3127,0,693
72,3106,0,694
543,361,0,695
1272,2402,0,696
1115,562,0,697
229,700,0,698
1246,1279,0,699
1051,3007,0,700
566,316,0,701
804,1078,0,702
348,1182,0,703
647,311,1,704
678,3022,0,705
171,3091,0,706
1113,2881,0,707
514,3093,0,708
1148,2853,0,709
593,369,0,710
722,2370,0,711
1322,426,0,712
1119,383,0,713
437,2211,1,714
322,2791,0,715
380,2676,1,716
558,845,0,717
882,402,0,718
175,3060,0,719
443,2513,0,720
923,1213,0,721
618,2141,0,722
1085,985,1,723
512,1148,0,724
181,632,0,725
516,182,0,726
1078,2435,0,727
514,2959,0,728
1287,3026,0,729
546,361,0,730
609,3038,0,731
1322,75,0,732
779,782,0,733
587,904,0,734
587,1182,0,735
1293,314,0,736
944,1072,0,737
531,2959,0,738
910,91,0,739
348,1514,0,740
1334,71,0,741
516,946,0,742
543,750,0,743
287,1447,0,744
773,2833,0,745
1142,2201,1,746
1347,2133,0,747
1322,1612,0,748
368,2757,1,749
233,3154,0,750
140,344,0,751
661,1150,0,752
396,1099,0,753
1257,2044,0,754
480,3221,0,755
1085,1396,0,756
820,2096,0,757
614,3029,0,758
316,1190,0,759
556,1666,0,760
275,3106,0,761
518,946,0,762
857,2251,0,763
175,291,0,764
606,3183,0,765
1290,2744,0,766
689,3050,0,767
593,917,0,768
562,923,0,769
796,2521,0,770
1305,1129,0,771
620,372,0,772
547,3183,0,773
265,986,0,774
287,3172,0,775
1068,2018,0,776
324,2945,0,777
659,1204,0,778
967,2027,0,779
613,2894,0,780
616,2848,0,781
41,2043,1,782
593,3032,0,783
29,279,0,784
322,182,0,785
406,1240,0,786
608,452,0,787
1287,2432,0,788
1264,1035,0,789
157,107,0,790
1255,1090,0,791
1185,2490,0,792
417,2882,0,793
570,1378,0,794
1272,1033,0,795
751,2735,0,796
176,2143,0,797
756,341,1,798
225,3194,0,799
316,2162,0,800
32,3103,0,801
147,1925,0,802
1186,1213,0,803
1199,580,1,804
602,368,0,805
437,104,0,806
1177,3027,0,807
265,151,0,808
558,647,0,809
1064,2836,0,810
1176,2861,0,811
320,1099,0,812
1058,2069,0,813
620,355,0,814
1110,2108,0,815
755,536,0,816
816,1852,0,817
142,1838,0,818
587,2877,0,819
139,242,0,820
536,371,0,821
1226,652,0,822
837,923,0,823
890,647,0,824
457,2078,0,825
609,2516,0,826
453,3189,0,827
537,515,0,828
851,1026,0,829
1186,531,0,830
158,1911,0,831
1176,2314,0,832
1062,3219,0,833
614,1686,0,834
228,1828,0,835
773,1585,0,836
543,1595,0,837
506,915,0,838
1130,368,0,839
618,1734,0,840
571,2803,0,841
606,3190,0,842
225,3183,0,843
544,3126,0,844
27,2792,0,845
1143,3110,0,846
839,1595,0,847
781,2411,0,848
396,1265,0,849
93,2833,0,850
837,176,0,851
516,939,0,852
274,2851,0,853
348,286,0,854
1074,2002,0,855
1104,3127,0,856
1293,1188,0,857
541,2848,0,858
1333,629,1,859
1016,2072,0,860
208,107,0,861
736,190,0,862
892,369,0,863
163,1486,1,864
781,1652,0,865
1177,100,0,866
604,3187,0,867
827,1368,0,868
1322,558,0,869
543,358,0,870
1118,91,0,871
1252,902,0,872
396,3055,0,873
1350,595,1,874
504,426,0,875
823,2816,0,876
920,2558,1,877
689,279,0,878
822,2811,0,879
274,2143,0,880
570,2861,1,881
549,731,0,882
620,326,0,883
1333,993,1,884
588,1213,0,885
935,1173,0,886
574,1512,0,887
858,1514,0,888
431,375,0,889
556,1153,0,890
248,1643,0,891
273,1036,0,892
382,2308,0,893
482,116,0,894
592,2177,0,895
662,286,0,896
122,66,0,897
736,2671,0,898
1092,398,0,899
181,390,0,900
135,99,0,901
857,2496,0,902
511,2867,0,903
1118,257,0,904
604,1643,0,905
228,36,0,906
604,2847,0,907
837,3094,0,908
361,566,0,909
1171,1441,0,910
1317,3216,0,911
653,2061,0,912
54,1192,0,913
704,407,1,914
584,808,0,915
203,60,0,916
1146,366,0,917
139,2112,0,918
44,3023,0,919
348,1011,0,920
923,257,0,921
1053,2774,0,922
1282,1923,0,923
269,1473,0,924
135,3160,0,925
827,2390,0,926
974,2620,0,927
157,2807,0,928
1118,1865,0,929
951,1007,0,930
742,356,1,931
355,2489,0,932
298,3043,0,933
278,3110,0,934
575,3119,0,935
1148,448,0,936
710,3192,0,937
773,2877,0,938
662,1828,0,939
546,2807,0,940
584,2419,0,941
3,1280,0,942
869,1771,0,943
831,2767,1,944
1122,2852,0,945
270,2791,0,946
434,2233,1,947
866,2915,0,948
1190,2141,0,949
229,3003,0,950
1290,2468,0,951
654,1142,0,952
528,1124,0,953
642,151,0,954
851,2920,1,955
574,1170,0,956
823,2165,0,957
544,924,0,958
832,2768,1,959
844,2269,0,960
265,444,0,961
1012,159,0,962
599,647,0,963
866,3089,0,964
1148,2383,0,965
532,1036,0,966
511,2497,0,967
808,2490,0,968
562,902,0,969
248,959,0,970
1069,2049,1,971
229,192,0,972
689,659,0,973
1229,361,0,974
1170,1368,0,975
934,793,0,976
829,3155,0,977
548,2773,0,978
539,3080,0,979
991,2143,0,980
111,1692,1,981
250,355,0,982
184,2287,0,983
1257,2510,0,984
1195,1028,1,985
781,2847,0,986
881,2584,0,987
594,2199,0,988
456,2934,0,989
517,1732,0,990
620,324,0,991
1192,3141,0,992
30,2839,0,993
1287,2426,0,994
853,444,0,995
979,994,1,996
1321,2143,0,997
271,1095,0,998
1334,932,0,999
821,2136,0,1000
271,904,0,1001
1241,3162,0,1002
376,2638,1,1003
565,2112,0,1004
1050,2345,0,1005
146,1120,0,1006
1078,2438,0,1007
523,3093,0,1008
960,377,0,1009
990,2243,1,1010
514,3175,0,1011
970,2219,0,1012
829,153,0,1013
967,2830,0,1014
956,806,0,1015
1130,946,0,1016
1139,2167,0,1017
512,2616,0,1018
866,352,0,1019
1186,430,0,1020
88,2112,0,1021
1341,2501,0,1022
1179,2821,0,1023
176,2501,0,1024
606,2600,0,1025
823,2853,0,1026
675,258,1,1027
3,787,0,1028
646,1655,0,1029
90,533,0,1030
627,3007,0,1031
324,3007,0,1032
600,515,1,1033
1269,1039,0,1034
515,1655,0,1035
605,3190,0,1036
862,2197,0,1037
661,430,0,1038
905,467,0,1039
1179,896,1,1040
572,923,0,1041
636,2527,0,1042
609,366,0,1043
45,2869,0,1044
946,2547,0,1045
515,836,0,1046
536,2606,0,1047
316,268,0,1048
257,92,0,1049
827,3024,0,1050
1281,1031,0,1051
26,946,0,1052
614,1207,0,1053
256,1770,0,1054
231,1912,0,1055
604,2332,0,1056
1198,3092,0,1057
109,2851,0,1058
803,3161,0,1059
823,2847,0,1060
538,995,1,1061
788,2742,0,1062
1284,2490,0,1063
578,2850,0,1064
157,750,0,1065
753,1497,1,1066
26,257,0,1067
1287,1427,0,1068
892,800,1,1069
558,1475,0,1070
614,3091,0,1071
571,1162,0,1072
616,2816,0,1073
524,327,0,1074
588,2393,0,1075
1284,2161,0,1076
814,3145,0,1077
712,401,1,1078
93,904,0,1079
1001,2067,0,1080
952,1844,0,1081
542,1504,1,1082
606,1207,0,1083
1044,2540,0,1084
67,1072,0,1085
155,1893,0,1086
944,741,0,1087
516,1842,0,1088
565,960,0,1089
682,272,1,1090
1266,1085,0,1091
1322,960,0,1092
501,2195,0,1093
793,671,0,1094
1118,1146,0,1095
115,1685,1,1096
572,3138,0,1097
692,425,1,1098
981,2501,0,1099
605,3215,0,1100
512,2600,0,1101
490,3194,0,1102
1229,444,0,1103
774,1150,0,1104
521,1968,0,1105
287,1525,0,1106
606,891,0,1107
360,2856,1,1108
1082,2053,0,1109
516,192,0,1110
866,3172,0,1111
1263,458,1,1112
897,372,0,1113
1225,1059,0,1114
698,414,1,1115
1145,1170,0,1116
536,1180,0,1117
136,1888,0,1118
1311,2956,0,1119
361,1017,0,1120
305,3108,0,1121
145,2853,0,1122
411,2872,1,1123
467,2495,0,1124
562,3077,0,1125
1067,12,1,1126
620,893,0,1127
543,485,0,1128
731,3023,0,1129
516,371,0,1130
316,1484,0,1131
535,1930,0,1132
1264,2720,0,1133
876,358,0,1134
731,2501,0,1135
529,1600,1,1136
1114,2264,0,1137
761,1864,0,1138
1275,1433,0,1139
661,3161,0,1140
943,3198,0,1141
1028,575,0,1142
1244,1066,0,1143
123,1740,1,1144
667,1422,0,1145
772,371,0,1146
1089,790,0,1147
855,1816,0,1148
208,744,0,1149
1131,2390,0,1150
736,3017,1,1151
6,254,0,1152
456,2550,1,1153
578,2833,0,1154
6,1675,0,1155
145,2959,0,1156
319,3108,0,1157
1264,2490,0,1158
393,1105,0,1159
736,452,0,1160
819,2527,0,1161
546,2395,0,1162
804,3024,0,1163
91,1681,1,1164
1145,1585,0,1165
541,2195,0,1166
593,426,0,1167
606,1120,0,1168
350,70,0,1169
1139,2212,0,1170
79,3033,0,1171
109,647,0,1172
1322,1017,0,1173
88,1554,0,1174
578,904,0,1175
79,1171,0,1176
1176,2684,0,1177
1248,1065,1,1178
35,2108,0,1179
1196,875,0,1180
597,1853,0,1181
557,1678,0,1182
1262,426,0,1183
327,3114,0,1184
24,2334,0,1185
1284,204,0,1186
1213,141,0,1187
615,1853,0,1188
785,2576,1,1189
950,531,0,1190
923,954,0,1191
1055,3132,0,1192
365,2849,1,1193
981,845,1,1194
641,2166,0,1195
1148,3089,0,1196
1232,2452,0,1197
265,1792,0,1198
924,2574,0,1199
1196,1397,0,1200
779,2573,1,1201
377,1907,0,1202
532,1136,0,1203
1016,3062,0,1204
1130,917,0,1205
49,2060,0,1206
517,1595,0,1207
1105,2765,0,1208
287,352,0,1209
142,1809,0,1210
649,3033,0,1211
549,2275,0,1212
753,2791,0,1213
1080,185,0,1214
1198,1402,0,1215
541,2821,0,1216
174,2865,0,1217
274,2501,0,1218
775,2860,0,1219
1244,1061,0,1220
838,734,0,1221
269,1805,0,1222
1167,337,0,1223
1158,920,0,1224
414,2138,0,1225
520,1016,0,1226
145,3160,0,1227
597,2193,0,1228
26,448,0,1229
750,2850,0,1230
350,369,0,1231
607,2050,0,1232
118,2287,0,1233
214,132,0,1234
1013,2565,0,1235
480,2457,1,1236
257,728,0,1237
605,3029,0,1238
30,331,0,1239
317,3115,0,1240
322,1696,0,1241
605,1159,0,1242
47,2045,0,1243
753,2154,0,1244
333,2792,0,1245
218,3126,0,1246
371,1159,0,1247
821,2026,0,1248
1145,2833,0,1249
781,3027,0,1250
605,1686,0,1251
1037,1106,0,1252
524,2755,0,1253
224,42,0,1254
312,373,0,1255
518,1512,0,1256
382,452,0,1257
783,2173,1,1258
558,3022,0,1259
1079,997,1,1260
646,2804,0,1261
248,1858,0,1262
586,2791,0,1263
556,2313,0,1264
602,1564,0,1265
801,2602,1,1266
506,3027,0,1267
316,1907,0,1268
551,1858,0,1269
1230,499,1,1270
851,1062,0,1271
563,1901,0,1272
557,352,0,1273
548,2104,0,1274
557,1213,0,1275
578,3171,0,1276
934,577,0,1277
1190,2998,0,1278
271,523,0,1279
539,1253,0,1280
591,2200,0,1281
216,371,0,1282
513,1093,0,1283
1115,1080,0,1284
1334,75,0,1285
883,2308,0,1286
225,2833,0,1287
517,2607,0,1288
1277,551,0,1289
839,566,0,1290
1139,2505,0,1291
1020,2774,0,1292
1328,547,0,1293
333,367,0,1294
244,1852,0,1295
1279,348,0,1296
1076,2093,1,1297
558,2996,0,1298
1186,558,0,1299
1148,2616,0,1300
543,3094,0,1301
244,124,0,1302
837,1564,0,1303
632,808,0,1304
12,3109,0,1305
283,3108,0,1306
452,428,0,1307
53,3045,0,1308
762,2123,0,1309
1177,1007,0,1310
496,2853,0,1311
1239,505,1,1312
738,2039,0,1313
808,1039,0,1314
588,923,0,1315
642,371,0,1316
528,1214,0,1317
661,977,0,1318
1127,2802,0,1319
650,1171,0,1320
1237,509,1,1321
1322,917,0,1322
773,915,0,1323
113,1011,0,1324
229,1722,0,1325
944,2564,0,1326
659,3039,0,1327
1264,2920,0,1328
1272,2926,0,1329
604,3027,0,1330
1005,330,0,1331
558,2227,0,1332
511,2518,0,1333
604,1477,0,1334
796,2181,1,1335
511,1137,0,1336
94,3106,0,1337
681,1248,0,1338
348,1010,0,1339
586,3092,0,1340
12,3171,0,1341
993,1402,0,1342
966,874,1,1343
626,292,1,1344
863,292,0,1345
937,1785,0,1346
779,2402,0,1347
56,2121,0,1348
1008,3095,0,1349
29,403,0,1350
105,423,0,1351
420,3062,0,1352
611,922,0,1353
353,1140,0,1354
355,1164,0,1355
258,73,0,1356
498,2055,0,1357
309,2002,0,1358
991,2804,0,1359
753,3160,0,1360
177,405,0,1361
617,373,0,1362
892,2791,1,1363
90,2766,0,1364
348,1636,0,1365
313,2888,0,1366
76,2275,0,1367
333,352,0,1368
26,2393,0,1369
407,3116,0,1370
562,326,0,1371
532,264,0,1372
1129,1355,0,1373
145,3029,0,1374
546,508,0,1375
318,3088,0,1376
1264,2421,0,1377
853,902,0,1378
105,2996,0,1379
606,3060,0,1380
888,332,0,1381
1250,534,1,1382
923,465,0,1383
1101,2250,0,1384
541,1512,0,1385
900,147,0,1386
839,324,0,1387
1190,2510,0,1388
279,2050,0,1389
1115,792,1,1390
858,2195,0,1391
171,2474,0,1392
423,998,0,1393
1078,741,1,1394
208,1834,0,1395
685,629,0,1396
1098,965,1,1397
1001,2071,0,1398
1175,2236,0,1399
761,2803,0,1400
265,953,0,1401
12,1968,0,1402
452,68,0,1403
15,1485,0,1404
1034,402,0,1405
774,367,1,1406
1284,2510,0,1407
1005,3024,0,1408
202,461,0,1409
1272,1052,0,1410
23,1157,0,1411
1062,2063,1,1412
106,2469,0,1413
705,2399,0,1414
518,2837,0,1415
916,3110,0,1416
1099,2289,1,1417
523,3020,0,1418
271,1137,0,1419
606,3220,0,1420
520,1307,0,1421
971,836,1,1422
243,1001,0,1423
273,1402,0,1424
284,208,0,1425
608,430,0,1426
1132,935,1,1427
504,2372,0,1428
561,2386,1,1429
39,2029,0,1430
271,2137,0,1431
1169,1917,0,1432
673,255,1,1433
1264,1039,0,1434
860,34,0,1435
476,2464,0,1436
705,2447,0,1437
44,3014,0,1438
642,358,0,1439
1264,2765,0,1440
359,2355,0,1441
781,3215,0,1442
883,893,0,1443
516,1612,0,1444
944,2081,0,1445
1145,2206,0,1446
526,3123,0,1447
197,1818,0,1448
550,1137,0,1449
543,371,1,1450
1115,2510,0,1451
346,306,0,1452
614,2821,0,1453
157,2391,0,1454
1258,2926,1,1455
799,2615,0,1456
15,448,0,1457
918,1117,0,1458
109,2143,0,1459
79,1907,0,1460
1290,1026,0,1461
654,1497,0,1462
1246,787,0,1463
823,1182,0,1464
438,2070,0,1465
672,1240,0,1466
323,3110,0,1467
578,2863,0,1468
372,2827,1,1469
654,1083,0,1470
490,2600,0,1471
1287,2926,0,1472
701,3152,0,1473
1122,442,0,1474
1353,647,0,1475
804,2175,0,1476
1305,2803,0,1477
981,260,0,1478
353,2307,0,1479
642,2308,0,1480
1105,2009,1,1481
514,332,0,1482
523,1643,0,1483
402,1449,0,1484
382,4,0,1485
531,286,0,1486
503,1101,0,1487
608,324,0,1488
570,2270,0,1489
1258,2927,0,1490
59,2822,0,1491
1353,2804,0,1492
6,2377,0,1493
1127,2889,0,1494
578,1001,0,1495
610,2153,0,1496
320,3034,0,1497
1202,584,1,1498
541,904,0,1499
941,2263,0,1500
543,923,0,1501
238,728,0,1502
659,1106,0,1503
1072,770,0,1504
1148,2620,0,1505
1287,2082,0,1506
779,1955,0,1507
571,1129,0,1508
